payment_id,merchant_id,customer_id,amount,method,issuer_bank,card_bin_country,created_at,ip_state,device_id,is_first_txn_for_device,checkout_latency_ms,retry_count,auth_status,exclude_from_modelling,retry_count_raw
pay_8zpd941vv2lto3,merch_021,cust_002381,221.0,card,Axis Bank,IN,2026-01-01 17:38:51,OD,dev_2teb3r4jmdm4,True,2822,0,success,0,0
pay_22gmn9inj6s0kg,merch_012,cust_025666,253.0,upi,,,2026-01-01 17:57:03,TG,dev_1lbsey878xch,True,2416,0,success,0,0
pay_s2025goqm0kiox,merch_003,cust_014463,1154.78,upi,,,2026-01-01 17:58:33,GJ,dev_x2zty51cvu5s,True,2296,0,success,0,0
pay_sj05z7ezh2jfmh,merch_003,cust_023583,4441.3,card,HDFC Bank,IN,2026-01-01 18:02:18,MH,dev_swgjfsk2fekm,True,2329,0,success,0,0
pay_lbu56spg7mgntl,merch_054,cust_031516,370.0,card,Axis Bank,IN,2026-01-01 18:05:04,MH,dev_ndx4184ahu7d,True,4233,0,success,0,0
pay_8w2qw3khaymgu5,merch_008,cust_001856,775.13,upi,,,2026-01-01 18:06:56,UP,dev_k5tcs9nu4uxp,True,1322,0,success,0,0
pay_a5wte8qkp2hvu5,merch_003,cust_005561,1604.1,upi,,,2026-01-01 18:19:59,KA,dev_2wxk9xoxm6pi,True,2691,0,success,0,0
pay_xgipqe0fqot63d,merch_010,cust_034854,2200.32,upi,,,2026-01-01 18:21:32,RJ,dev_ey4gv6qxpaha,True,3630,0,success,0,0
pay_k2ucau169wn3e6,merch_054,cust_034235,920.0,upi,,,2026-01-01 18:28:06,GJ,dev_khjzchg3vxqz,True,2606,1,success,0,1
pay_ek4p3cd80474d7,merch_008,cust_006362,2723.95,upi,,,2026-01-01 18:28:12,UP,dev_nv8mm7a1ofk6,True,2286,0,success,0,0
pay_lub99tq9eiphuq,merch_005,cust_029971,455.68,upi,,,2026-01-01 18:29:16,DL,dev_ppt2rczzdijq,True,846,0,success,0,0
pay_lh3a9cwt3w208n,merch_054,cust_029035,580.0,upi,,,2026-01-01 18:29:57,UP,dev_6p78x6upyuhc,True,2543,0,success,0,0
pay_lrj03ktnn55jhn,merch_036,cust_000242,30651.0,netbanking,Bank of Baroda,,2026-01-01 18:30:58,AP,dev_oos95egeqtpy,True,5438,0,success,0,0
pay_bvjhuh5l9xgls3,merch_011,cust_029159,108.0,card,ICICI Bank,IN,2026-01-01 18:31:43,MH,dev_u2aj309nqjeu,True,2146,0,success,0,0
pay_rd7eew9eji9m88,merch_003,cust_019541,1617.56,card,IDFC First Bank,IN,2026-01-01 18:34:03,KA,dev_o3m955zziy3b,True,5524,0,success,0,0
pay_fuw2gevtcu49pr,merch_008,cust_022884,2483.45,card,Bank of Baroda,IN,2026-01-01 18:50:53,AS,dev_gwfc14usx18p,True,2555,0,success,0,0
pay_tclb1erw4ta8td,merch_007,cust_013480,590.63,upi,,,2026-01-01 18:55:23,MP,dev_np1yhgo2a10z,True,1502,0,success,0,0
pay_z3ka66rzxahdz6,merch_004,cust_003621,2858.26,card,Kotak Mahindra Bank,IN,2026-01-01 18:58:02,TN,dev_gwlvnkcsl44j,True,6373,0,success,0,0
pay_o5lknfzuk3plc3,merch_003,cust_018236,816.99,card,AU Small Finance Bank,IN,2026-01-01 19:04:11,DL,dev_lbrvrco2c4m4,True,1702,0,success,0,0
pay_swp7c8ucf8sk5f,merch_003,cust_011574,1277.85,wallet,,,2026-01-01 19:10:21,MH,dev_sx0z75suhg2u,True,2086,0,success,0,0
pay_smethepewbinu6,merch_010,cust_001594,1144.45,card,ICICI Bank,IN,2026-01-01 19:19:00,MH,dev_114iwdt5zl23,True,2843,0,success,0,0
pay_kuejc6u5ene35u,merch_028,cust_004860,575.0,upi,,,2026-01-01 19:20:12,KA,dev_gwjx73jzmpih,True,1257,0,success,0,0
pay_lmkrp0y06uvq6u,merch_052,cust_031973,670.0,card,Punjab National Bank,IN,2026-01-01 19:20:31,PB,dev_3nwiiet0rpiq,True,3615,0,success,0,0
pay_imb7dm2kie9koa,merch_032,cust_012237,16946.14,netbanking,State Bank of India,,2026-01-01 19:27:48,MH,dev_k09yhyniegws,True,5206,0,success,0,0
pay_yumfj0jmndofnc,merch_003,cust_005243,1442.6,upi,,,2026-01-01 19:28:46,DL,dev_t3coy7vlwjlz,True,1743,0,success,0,0
pay_t4ius4h9yvn9qu,merch_008,cust_032581,1149.99,upi,,,2026-01-01 19:34:12,DL,dev_xdpvisxf7fno,True,1995,0,success,0,0
pay_m9qnhjjv2lfxcs,merch_016,cust_022635,66.0,upi,,,2026-01-01 19:36:12,MH,dev_7418wr9mdqg4,True,3314,1,success,0,1
pay_yg5as6ibn9emvs,merch_020,cust_008774,83.0,wallet,,,2026-01-01 19:38:43,RJ,dev_bws9ojpx110y,True,1961,0,success,0,0
pay_06j2gfev396v2a,merch_002,cust_008436,1111.5,card,Punjab National Bank,AE,2026-01-01 19:41:39,GJ,dev_9ibdo1ljfnlm,True,4002,1,success,0,1
pay_8wk3q4gx5o002o,merch_050,cust_011858,1592.77,card,HDFC Bank,IN,2026-01-01 19:42:01,HR,dev_3pnr2ntbbzll,True,4567,0,success,0,0
pay_hj2r0slo6drdey,merch_058,cust_001096,1030.0,upi,,,2026-01-01 19:43:10,MH,dev_03wn6lxd8xdj,True,4246,0,success,0,0
pay_92kjjz0twhgv8a,merch_015,cust_011630,232.0,card,Punjab National Bank,IN,2026-01-01 19:44:02,BR,dev_bensa1eppgar,True,2378,0,success,0,0
pay_p9u3t34gysokw6,merch_002,cust_011506,1275.83,upi,,,2026-01-01 19:46:06,MH,dev_d3ufepw9g70e,True,1117,0,success,0,0
pay_qrxw3rx4nrehf9,merch_032,cust_019744,6189.5,netbanking,HDFC Bank,,2026-01-01 19:47:15,DL,dev_0vids2ldokbj,True,14804,2,success,0,2
pay_jxil0hpt79wyng,merch_029,cust_015659,262.0,upi,,,2026-01-01 19:49:07,MH,dev_c570m89pqgdk,True,1805,0,success,0,0
pay_13fza9w701ff0g,merch_005,cust_009848,550.44,card,Punjab National Bank,IN,2026-01-01 19:51:47,MH,dev_eszfgiesjqnb,True,2052,2,success,0,2
pay_l1qz1yazertwlr,merch_055,cust_010977,160.0,upi,,,2026-01-01 19:52:50,RJ,dev_yrh9lkt702xr,True,1978,0,success,0,0
pay_juzyd0f9ox80uj,merch_015,cust_019942,232.0,upi,,,2026-01-01 19:57:58,DL,dev_4uro7egwn92l,True,699,0,success,0,0
pay_v1eg0pnh0xriuh,merch_027,cust_011965,603.0,upi,,,2026-01-01 19:58:59,AP,dev_zlgtp8ucx7kp,True,3007,1,success,0,1
pay_einnczrtla0vuq,merch_057,cust_022086,230.0,upi,,,2026-01-01 20:00:49,UP,dev_856v6syt4e6n,True,1412,0,success,0,0
pay_7jry30q1q8x8gh,merch_040,cust_025235,18809.98,emi,ICICI Bank,,2026-01-01 20:03:41,DL,dev_fbtel3si4l2r,True,4635,0,success,0,0
pay_pu5626nnsabbnx,merch_002,cust_010206,456.48,card,Kotak Mahindra Bank,IN,2026-01-01 20:06:51,UP,dev_871isbol5kp2,True,6614,0,success,0,0
pay_wi2mfxrv6g17on,merch_030,cust_032074,263.0,card,IndusInd Bank,IN,2026-01-01 20:07:20,KL,dev_4j2zzzfu9xrp,True,1647,0,success,0,0
pay_jvudn9x0mnnjef,merch_015,cust_032867,387.0,upi,,,2026-01-01 20:07:44,BR,dev_rbphz6rutf1e,True,1912,0,success,0,0
pay_8c05nliqfw2wpy,merch_005,cust_022684,499.01,upi,,,2026-01-01 20:08:49,TG,dev_ticb2nfkd7ma,True,2439,1,success,0,1
pay_hdr9qk533jqch7,merch_034,cust_021510,13046.65,netbanking,HDFC Bank,,2026-01-01 20:09:34,MH,dev_555nvohrkis0,True,4707,1,success,0,1
pay_1j7atat1xgkebc,merch_017,cust_008656,225.0,card,Bank of Baroda,IN,2026-01-01 20:09:42,KA,dev_hmgkbj40mo7x,True,3664,0,success,0,0
pay_erynoh8l55vhly,merch_035,cust_015674,9613.55,netbanking,ICICI Bank,,2026-01-01 20:11:01,MH,dev_tiagpc5r5qbh,True,2446,0,success,0,0
pay_0qosu60ppmj1fz,merch_005,cust_030858,862.12,upi,,,2026-01-01 20:11:44,MH,dev_1w398vay5eth,True,1623,0,success,0,0
pay_qpkga43anp86hc,merch_052,cust_019843,340.0,card,ICICI Bank,AE,2026-01-01 20:13:46,UP,dev_gz706mmvbd60,True,4980,0,success,0,0
pay_lpk533dy6vgxt2,merch_027,cust_000809,603.0,netbanking,Kotak Mahindra Bank,,2026-01-01 20:16:42,UP,dev_t46d1motok8r,True,3931,1,success,0,1
pay_rcdgbd9nrtsfxu,merch_010,cust_019538,1700.61,upi,,,2026-01-01 20:16:55,KA,dev_qycfa2uwpt1n,True,2094,0,success,0,0
pay_7sag4d4jxf13kn,merch_046,cust_015806,3546.72,upi,,,2026-01-01 20:17:15,MH,dev_bn6qpdtbrpk0,True,1377,0,success,0,0
pay_fwz3gh4vtq013j,merch_008,cust_001522,862.89,upi,,,2026-01-01 20:22:19,KA,dev_6m1rf3y5lr8z,True,4109,0,success,0,0
pay_h3wztg77w6j0s0,merch_002,cust_025860,1148.6,wallet,,,2026-01-01 20:22:32,TN,dev_wlix83ast550,True,3259,0,success,0,0
pay_ikhd2i4eqgd2hk,merch_011,cust_032567,108.0,upi,,,2026-01-01 20:23:06,UP,dev_j8nf21z43g0u,True,1380,0,success,0,0
pay_1i14kbgps05zuo,merch_005,cust_001817,925.99,card,Bank of India,IN,2026-01-01 20:23:51,MP,dev_n9hj65pzha23,True,2917,2,success,0,2
pay_z6wwr5yt8u4751,merch_011,cust_003445,434.0,upi,,,2026-01-01 20:27:40,TG,dev_3xomu1w53q19,True,1537,0,success,0,0
pay_pcy4fhcmw5g83f,merch_010,cust_000156,1017.37,card,HDFC Bank,IN,2026-01-01 20:28:27,MH,dev_kudg91e6ldmy,True,6043,1,success,0,1
pay_4kn1qm4gsfm4ny,merch_003,cust_034982,1847.04,netbanking,ICICI Bank,,2026-01-01 20:33:09,KA,dev_cvbmola6939i,True,13831,2,success,0,2
pay_00bsy2h979h6om,merch_058,cust_019963,2250.0,card,IDFC First Bank,IN,2026-01-01 20:34:14,PB,dev_pqwibpk8f194,True,5426,1,success,0,1
pay_n2dllldc61jfd2,merch_050,cust_011354,2585.13,netbanking,Citibank India,,2026-01-01 20:34:25,AP,dev_bp1tkxtnj3cr,True,17112,0,success,0,0
pay_0zavkxbhzuam7h,merch_014,cust_005804,116.0,card,ICICI Bank,IN,2026-01-01 20:37:38,DL,dev_wrwh08zp32tw,True,2857,0,success,0,0
pay_y24a1uf75cy88w,merch_014,cust_005124,116.0,upi,,,2026-01-01 20:41:41,UP,dev_w6ej3405m0be,True,1943,0,success,0,0
pay_skkw9y133suuq8,merch_052,cust_020824,2140.0,wallet,,,2026-01-01 20:47:09,DL,dev_wioqra9nd2yf,True,1015,0,success,0,0
pay_zbu08xnpein4ui,merch_033,cust_020744,8345.06,netbanking,Federal Bank,,2026-01-01 20:50:09,UP,dev_1ny07vccyt1u,True,3470,1,success,0,1
pay_fu8qjgwae5pol8,merch_004,cust_010487,1219.53,wallet,,,2026-01-01 20:50:49,DL,dev_9047ukrmxzkf,True,1429,0,success,0,0
pay_m3d5lrzgl8f3mw,merch_017,cust_022139,93.0,card,ICICI Bank,IN,2026-01-01 20:51:36,PY,dev_a9y7fg341zsv,True,5354,0,success,0,0
pay_06332o50nfh24r,merch_014,cust_002007,116.0,upi,,,2026-01-01 20:53:47,MH,dev_5njzczywnvxi,True,1604,0,success,0,0
pay_ge73sl977heuej,merch_004,cust_015540,1069.6,wallet,,,2026-01-01 20:55:24,KA,dev_jj9amwix7alr,True,2363,0,success,0,0
pay_xr5hiz4oe4axsf,merch_006,cust_012453,1297.07,card,HDFC Bank,IN,2026-01-01 20:58:06,KA,dev_zzeuw72ch7mw,True,4124,0,success,0,0
pay_qullpitcl9r5gu,merch_007,cust_015524,711.43,upi,,,2026-01-01 20:58:49,KA,dev_phovivfvtl63,True,1560,0,success,0,0
pay_525pghydxhfgc7,merch_040,cust_019185,31801.98,emi,HDFC Bank,,2026-01-01 21:08:34,GJ,dev_m14dwdz7zxh3,True,6011,0,success,0,0
pay_39m29ozzhhyrw3,merch_016,cust_027170,66.0,upi,,,2026-01-01 21:09:42,PB,dev_suxsik0zw2rn,True,2587,0,success,0,0
pay_ejixwzykqrt6qs,merch_003,cust_012355,1510.21,wallet,,,2026-01-01 21:14:58,MH,dev_2zpx0wjczdkg,True,2175,0,success,0,0
pay_b6q36l2hv19rs4,merch_028,cust_017599,1381.0,card,Kotak Mahindra Bank,IN,2026-01-01 21:19:06,DL,dev_4hyhk5cg5k25,True,3298,0,success,0,0
pay_y63jvhzky93hen,merch_040,cust_018037,19434.15,emi,State Bank of India,,2026-01-01 21:19:08,MH,dev_k2ob8y4ip5ty,True,3055,2,success,0,2
pay_xipz00comjtave,merch_045,cust_003729,3706.11,card,ICICI Bank,SG,2026-01-01 21:24:38,TN,dev_c00ntbclpo0e,True,3221,0,success,0,0
pay_0jvexykgqgeb39,merch_024,cust_007593,497.0,card,ICICI Bank,IN,2026-01-01 21:25:22,MH,dev_vxsp2rj2ohjc,True,2196,0,success,0,0
pay_xln7rt96ztxaas,merch_052,cust_004214,3280.0,wallet,,,2026-01-01 21:28:38,KA,dev_0a3u9zrvsvq4,True,1962,0,success,0,0
pay_ee1t4o7dy494id,merch_010,cust_033637,759.17,upi,,,2026-01-01 21:35:22,TN,dev_c3wamv3zhop0,True,3822,0,success,0,0
pay_507mb7gdn1lq8m,merch_030,cust_003502,263.0,card,ICICI Bank,IN,2026-01-01 21:39:06,AS,dev_kf6bw0yg9j4c,True,4526,0,success,0,0
pay_4oefdj503m8ebx,merch_016,cust_009730,66.0,upi,,,2026-01-01 21:46:22,MH,dev_16wi314jzxxk,True,2212,0,success,0,0
pay_pt8mlshpqtawfu,merch_016,cust_024324,66.0,upi,,,2026-01-01 21:47:56,MH,dev_ytop6sh6ja6w,True,3058,0,success,0,0
pay_xmkg39tp3l2l7y,merch_003,cust_001028,774.13,card,ICICI Bank,IN,2026-01-01 21:49:08,KL,dev_mfou48304y93,True,3661,0,success,0,0
pay_u2w4q54fwlvg1r,merch_003,cust_000601,2685.2,upi,,,2026-01-01 21:52:05,BR,dev_zanu7dof2llj,True,5514,1,success,0,1
pay_ogbzqnoqvypu2w,merch_009,cust_030831,1309.76,wallet,,,2026-01-01 21:52:06,MH,dev_3gpci9zlzn53,False,1078,0,success,0,0
pay_3qz75k3qmssq24,merch_011,cust_018187,434.0,wallet,,,2026-01-01 21:56:32,GJ,dev_46zac3480065,True,1761,0,success,0,0
pay_kzq2tv1i345rnw,merch_015,cust_001670,852.0,card,IDFC First Bank,IN,2026-01-01 22:07:06,MH,dev_a7pgiucii8ml,True,2370,2,success,0,2
pay_mocwp1bc11ku3m,merch_005,cust_011416,801.1,upi,,,2026-01-01 22:07:21,DL,dev_wcswtm03vk0b,True,3558,0,success,0,0
pay_84km4qrtvjpw8m,merch_054,cust_027176,710.0,card,Axis Bank,IN,2026-01-01 22:10:02,DL,dev_87ypr7kvwc3k,True,3629,0,success,0,0
pay_gy6cdcztn72vm1,merch_003,cust_019715,2133.61,upi,,,2026-01-01 22:11:00,UP,dev_nxfqwvgo1pyu,True,2853,0,success,0,0
pay_12f2ymbdiqyd61,merch_005,cust_019802,1118.93,card,Axis Bank,IN,2026-01-01 22:18:59,DL,dev_nxswss0mi0xh,True,13614,1,success,0,1
pay_ia47n7lv20wb3v,merch_034,cust_029430,3576.06,upi,,,2026-01-01 22:27:14,TG,dev_b40jrznhbu2c,True,1081,0,success,0,0
pay_kexi2comsv93jf,merch_026,cust_000607,211.0,upi,,,2026-01-01 22:30:52,MZ,dev_5mkkjj43ta3m,True,1007,0,success,0,0
pay_czj9dbm07u81zz,merch_006,cust_005838,1180.08,upi,,,2026-01-01 22:41:19,UP,dev_6jslwojyivzh,True,1749,0,success,0,0
pay_1h2mb0y4fywhg9,merch_022,cust_023961,192.0,card,State Bank of India,IN,2026-01-01 22:44:32,TN,dev_30r22ev3fond,True,3322,1,success,0,1
pay_suw61ikyvu029b,merch_052,cust_030705,1010.0,card,State Bank of India,US,2026-01-01 22:46:29,KA,dev_zrjbo3ar0iax,True,4013,1,success,0,1
pay_lwmimtvy0myu8i,merch_010,cust_018886,659.11,upi,,,2026-01-01 22:50:33,DL,dev_3o3xdjd8qp9h,True,4143,1,success,0,1
pay_f91ne01gtntsm2,merch_003,cust_019665,2420.65,card,Axis Bank,IN,2026-01-01 22:55:21,MH,dev_nx8epqz326wu,True,3307,2,success,0,2
pay_kzwp7dlnue2r9e,merch_012,cust_018807,422.0,upi,,,2026-01-01 22:56:45,WB,dev_na0habz0vput,True,1276,0,success,0,0
pay_o5akwt7s5ybe1d,merch_052,cust_008987,800.0,wallet,,,2026-01-01 22:59:28,CG,dev_b7l50o7tvdg2,True,2078,0,success,0,0
pay_ijwhaqij1bhw9x,merch_056,cust_019771,770.0,upi,,,2026-01-01 23:06:08,KA,dev_fohhbn6pyjir,True,2452,0,success,0,0
pay_8gp2hijuorqpup,merch_011,cust_031741,434.0,upi,,,2026-01-01 23:13:32,MH,dev_uuj18hx30tl8,True,5028,0,success,0,0
pay_0onru9ntgy9wdp,merch_030,cust_002019,263.0,card,ICICI Bank,IN,2026-01-01 23:13:47,KA,dev_gko8xd2onu5w,True,2824,0,success,0,0
pay_dx4nyumzrulz2x,merch_002,cust_030597,1093.08,card,HDFC Bank,IN,2026-01-01 23:14:08,HR,dev_vmc26s5rc643,True,1682,0,success,0,0
pay_wnzzk6m5rz121b,merch_041,cust_023313,2853.82,card,ICICI Bank,IN,2026-01-01 23:20:59,KL,dev_12adlu9fco5v,True,1858,0,success,0,0
pay_91bmono6ne62ea,merch_011,cust_014173,108.0,upi,,,2026-01-01 23:23:29,WB,dev_r4ynaa8jjvsf,True,2045,1,success,0,1
pay_l5hdw2prr8jdf4,merch_006,cust_011598,660.68,upi,,,2026-01-01 23:27:52,TN,dev_7197i6tt40yy,True,1425,0,success,0,0
pay_gpjyl66brmlb2a,merch_008,cust_015895,402.67,upi,,,2026-01-01 23:57:22,TG,dev_whbbjcduxtl2,True,1653,0,success,0,0
pay_89xamd52zwn24m,merch_059,cust_013989,1000.0,upi,,,2026-01-01 23:59:27,DL,dev_1v735i3so81e,True,1819,0,success,0,0
pay_zo8al92s59wotd,merch_015,cust_001440,232.0,upi,,,2026-01-02 00:00:32,UP,dev_r10s70ldznen,True,2302,1,success,0,1
pay_ymtip2pdljsxk8,merch_030,cust_009899,263.0,card,ICICI Bank,IN,2026-01-02 00:04:11,MH,dev_xa65p5ch782e,True,1321,0,success,0,0
pay_gg65vki4zq7mpz,merch_044,cust_034704,4490.33,card,Axis Bank,IN,2026-01-02 00:10:29,KA,dev_64tkesg9yriv,True,4178,1,success,0,1
pay_3kunclwksj9ttm,merch_005,cust_003694,715.78,upi,,,2026-01-02 00:19:11,KA,dev_dl9xu2zohx56,True,2219,0,success,0,0
pay_5op8qje0ojzcry,merch_011,cust_003262,956.0,card,HDFC Bank,IN,2026-01-02 00:27:08,AP,dev_du3rnopr735u,True,3832,0,success,0,0
pay_3iv2cxqla8yndo,merch_041,cust_012553,1678.81,card,Punjab National Bank,IN,2026-01-02 00:41:31,AP,dev_xyaq1qftyfog,True,2425,0,success,0,0
pay_pibv225ie1kxye,merch_053,cust_008713,70.0,upi,,,2026-01-02 01:01:42,MH,dev_lucizk7a1f51,True,1517,0,success,0,0
pay_lxn9hd02ygz1g5,merch_005,cust_017124,670.72,upi,,,2026-01-02 01:21:50,KL,dev_kgjv5qukbwqi,True,2016,0,success,0,0
pay_3p9h3i4j6o95wt,merch_052,cust_020101,920.0,upi,,,2026-01-02 01:32:00,MP,dev_muuv6ltj2o31,True,1651,0,success,0,0
pay_i0uquexxdlkgvf,merch_011,cust_018650,434.0,upi,,,2026-01-02 03:00:13,UP,dev_hs2znbi39wj4,True,1893,1,success,0,1
pay_6ejj6vizr55yha,merch_020,cust_034813,200.0,upi,,,2026-01-02 03:01:33,MH,dev_88trlibk10ki,True,1417,0,success,0,0
pay_m94xab6n4iirjw,merch_025,cust_015938,207.0,wallet,,,2026-01-02 03:09:59,GJ,dev_bi1dhcdhwn8t,True,4165,0,success,0,0
pay_ww4d0gt6w5327x,merch_010,cust_019429,905.03,netbanking,State Bank of India,,2026-01-02 03:59:59,DL,dev_gzqz0up4qub3,True,5081,0,success,0,0
pay_4w9c45kk83hj9q,merch_029,cust_007609,262.0,upi,,,2026-01-02 04:02:36,KA,dev_dc462klbff4o,True,1697,0,success,0,0
pay_j0adp3r4ruzhgu,merch_010,cust_015219,862.55,upi,,,2026-01-02 04:46:09,TG,dev_nht2bka70lek,True,1944,0,success,0,0
pay_whxqsrz4xy5o1i,merch_058,cust_014799,960.0,card,Axis Bank,IN,2026-01-02 05:14:10,GJ,dev_5hr2qgxbhfyb,True,2585,1,success,0,1
pay_oxhuf2591ivyu0,merch_052,cust_010128,400.0,card,Axis Bank,AE,2026-01-02 05:15:20,DL,dev_1mwrmqp3uthh,True,2626,0,success,0,0
pay_7ezku7dwsljwa1,merch_017,cust_029785,376.0,card,ICICI Bank,IN,2026-01-02 05:15:45,HR,dev_aymrzybtdmx7,True,3638,1,success,0,1
pay_8l5l9k9wx5cbt0,merch_003,cust_008061,705.15,upi,,,2026-01-02 05:18:55,KA,dev_wovtoe40v6bq,True,1926,0,success,0,0
pay_nz5sclhx74kx3a,merch_054,cust_034473,300.0,card,HDFC Bank,IN,2026-01-02 06:07:06,MH,dev_dd3kcg3yc9mn,True,2106,0,success,0,0
pay_rprpia3wq5vmjn,merch_029,cust_014907,262.0,upi,,,2026-01-02 06:18:49,TN,dev_dqgf4t33kow4,True,2580,0,success,0,0
pay_kjspung7qi16m6,merch_028,cust_015678,258.0,card,Axis Bank,IN,2026-01-02 06:28:11,KA,dev_wy8k8llwh01k,True,3967,0,success,0,0
pay_3lnd75x3jv0d58,merch_034,cust_021869,3219.8,card,Kotak Mahindra Bank,IN,2026-01-02 06:47:37,WB,dev_kzn4dvghg2mj,True,3996,1,success,0,1
pay_26gznj57ray5nd,merch_053,cust_009864,1020.0,wallet,,,2026-01-02 07:21:32,CG,dev_2bmlpy0psxru,True,1208,0,success,0,0
pay_6tmo2w8gg59qq6,merch_029,cust_009583,262.0,card,HDFC Bank,IN,2026-01-02 07:23:20,GA,dev_l7jphg8d7j20,True,1434,1,success,0,1
pay_mesx7x1qj5ugav,merch_003,cust_022547,1631.9,upi,,,2026-01-02 07:48:32,TN,dev_v80pwu629haf,True,978,1,success,0,1
pay_jfhgup4ul6kgf5,merch_014,cust_005470,279.0,upi,,,2026-01-02 08:03:10,CG,dev_dzh6m9pl4f1x,True,937,0,success,0,0
pay_jmgvy16omr8r9k,merch_040,cust_027811,4511.08,netbanking,State Bank of India,,2026-01-02 08:11:27,PB,dev_qtqtjbnsz2y8,True,6994,0,success,0,0
pay_rh2nkikr3n4nu5,merch_006,cust_030746,1527.71,upi,,,2026-01-02 08:12:28,KL,dev_qbbxbnig8brr,True,1610,0,success,0,0
pay_xlfa3vnjnpcdzv,merch_009,cust_021086,451.75,upi,,,2026-01-02 08:15:17,WB,dev_zvc8vqj12uez,True,2458,0,success,0,0
pay_5nceb8q0jcjipl,merch_045,cust_007585,7852.03,netbanking,State Bank of India,,2026-01-02 08:20:14,JH,dev_235ewtryh6ea,True,4344,0,success,0,0
pay_09o7hw6lyta3sw,merch_017,cust_021810,376.0,upi,,,2026-01-02 08:20:39,TG,dev_vrkqmqkbnut6,True,1726,0,success,0,0
pay_men812j0wzm9h2,merch_054,cust_022849,810.0,card,Yes Bank,IN,2026-01-02 08:21:11,AP,dev_i5xu2g49aves,True,6028,0,success,0,0
pay_86to4en3qml9bc,merch_026,cust_021129,470.0,card,Citibank India,IN,2026-01-02 08:23:17,OD,dev_7rckyec4f6rt,True,9274,0,success,0,0
pay_leimyp6dke27gl,merch_003,cust_016585,2496.23,card,HDFC Bank,IN,2026-01-02 08:28:52,MH,dev_mqqpu2bzsn7z,True,3032,0,success,0,0
pay_ke9z46rjow10rh,merch_004,cust_023076,4997.88,upi,,,2026-01-02 08:32:31,TN,dev_811y1gongghu,True,1073,0,success,0,0
pay_f1cuadnbo1e27k,merch_036,cust_019353,19611.53,emi,Federal Bank,,2026-01-02 08:36:17,DL,dev_bnhcny0ocjyo,True,7717,0,success,0,0
pay_ljlj4qz7wqcmmd,merch_003,cust_001059,1409.96,card,Bank of Baroda,IN,2026-01-02 08:38:39,DL,dev_n5xtul8kbq3b,True,775,0,success,0,0
pay_1sem6yqvbf6quo,merch_005,cust_018760,1304.22,upi,,,2026-01-02 08:44:22,DL,dev_ribal3nfu0ol,True,2293,0,success,0,0
pay_nyae6zwlboqnnb,merch_010,cust_027047,1232.72,netbanking,Canara Bank,,2026-01-02 08:48:45,OD,dev_q57s4z6a86rc,True,6074,0,success,0,0
pay_y7aur5intgg24q,merch_009,cust_004037,1215.59,upi,,,2026-01-02 08:48:49,KA,dev_ogvu3f8u3th9,True,4095,0,success,0,0
pay_hbim6q5r9zltd5,merch_016,cust_009949,159.0,upi,,,2026-01-02 08:52:43,HR,dev_pgzs9l366xri,True,4999,0,success,0,0
pay_iw7eq9nmqyebe1,merch_016,cust_024548,266.0,netbanking,IndusInd Bank,,2026-01-02 08:55:27,TG,dev_892icbs00c8k,False,2764,0,success,0,0
pay_aqenbjwzxp31d0,merch_055,cust_032223,560.0,upi,,,2026-01-02 09:00:38,MH,dev_3bdm64a2xi5s,True,4637,0,success,0,0
pay_4c5ukyh8k978vt,merch_045,cust_011483,2832.64,upi,,,2026-01-02 09:05:50,OD,dev_ra25zrhjp4ip,True,4166,0,success,0,0
pay_axvz888d4198qi,merch_004,cust_004345,1789.22,upi,,,2026-01-02 09:09:46,KA,dev_kd3ku1w2qqbv,True,1906,0,success,0,0
pay_7g5wem6k07cpwu,merch_026,cust_029251,1130.0,upi,,,2026-01-02 09:21:00,WB,dev_b95q8cjc45kk,True,1276,0,success,0,0
pay_5rb9c1vh8ba9ku,merch_011,cust_000745,434.0,wallet,,,2026-01-02 09:24:26,TG,dev_v15ti95qxyjv,True,1651,0,success,0,0
pay_ci2g3xck7tfm62,merch_016,cust_023243,66.0,card,HDFC Bank,IN,2026-01-02 09:25:26,MH,dev_sj2xh7vlnrgv,True,2839,0,success,0,0
pay_u8ore179vyunkj,merch_033,cust_003706,15125.36,netbanking,Punjab National Bank,,2026-01-02 09:27:48,MH,dev_shcohpzgbfyd,True,2317,2,success,0,2
pay_9katcp761esc4i,merch_017,cust_027408,376.0,card,Axis Bank,IN,2026-01-02 09:37:28,DL,dev_r3qwdq4ifosf,True,4598,0,success,0,0
pay_r46pk8z44kyh7n,merch_012,cust_020947,105.0,card,IndusInd Bank,IN,2026-01-02 09:38:57,CG,dev_nvbwzyb9xmr2,True,6484,0,success,0,0
pay_3uxbvbg42iilvr,merch_034,cust_017507,7409.56,netbanking,IDFC First Bank,,2026-01-02 09:43:40,KL,dev_wgwor8t70p4u,True,5636,0,success,0,0
pay_fztgvb68ur2f7r,merch_007,cust_034745,874.34,card,State Bank of India,IN,2026-01-02 09:51:36,WB,dev_wep0y14rj40n,True,1586,0,success,0,0
pay_vs6l7efpnk13rd,merch_005,cust_019442,411.41,card,HDFC Bank,IN,2026-01-02 09:52:30,TN,dev_j3jinir425zz,True,3080,0,success,0,0
pay_o1v2ncbu3uvcsg,merch_029,cust_031371,583.0,card,State Bank of India,IN,2026-01-02 09:53:11,WB,dev_hq4d9iutj1a3,True,4995,0,success,0,0
