payment_id,shipped_at,delivered_at,delivery_status,tracking_available,address_completeness_score,delivered_ts_missing,timestamps_untrusted
pay_1h2hjlbglfe5xt,2026-01-03 07:07:14,2026-01-04 23:28:10,delivered,True,0.77,0,0
pay_y63jvhzky93hen,2026-01-03 07:11:43,2026-01-06 08:28:53,delivered,True,0.66,0,0
pay_zxcb9i9oeqiuku,2026-01-03 07:12:20,2026-01-06 12:03:51,delivered,True,0.52,0,0
pay_h3wztg77w6j0s0,2026-01-03 07:22:49,2026-01-05 20:56:03,delivered,True,0.82,0,0
pay_lv0x678ezknpaj,2026-01-03 07:29:43,2026-01-06 06:55:53,delivered,True,0.87,0,0
pay_6h7cxb59o8fcyy,2026-01-03 07:31:51,2026-01-17 12:53:00,delivered,True,0.52,0,0
pay_skkw9y133suuq8,2026-01-03 07:39:19,2026-01-06 05:25:12,delivered,True,0.63,0,0
pay_q497cnbgoq85aa,2026-01-03 08:04:50,2026-01-05 14:34:33,delivered,True,0.99,0,0
pay_xbcn5ulro7z2qe,2026-01-03 08:05:18,2026-01-13 06:55:26,delivered,True,0.85,0,0
pay_xt3czte10ture3,2026-01-03 08:08:19,2026-01-06 10:52:39,delivered,True,0.61,0,0
pay_99prszfcw0xl4b,2026-01-03 08:09:42,2026-01-08 06:37:47,delivered,False,0.88,0,0
pay_utozd086bqf8wq,2026-01-03 08:11:46,2026-01-06 02:00:59,delivered,True,0.82,0,0
pay_4bae3hl2sgok8z,2026-01-03 08:17:18,2026-01-08 08:41:11,delivered,True,0.79,0,0
pay_duu2jhtacnhn5n,2026-01-03 08:19:56,2026-01-08 09:12:19,delivered,True,0.89,0,0
pay_jmgvy16omr8r9k,2026-01-03 08:20:05,2026-01-05 19:38:54,delivered,True,0.8,0,0
pay_m5iryxmfepmcac,2026-01-03 08:23:50,2026-01-04 13:49:51,delivered,True,0.76,0,0
pay_n1hy1xnyt32wcr,2026-01-03 08:26:07,2026-01-05 16:04:38,delivered,True,0.75,0,0
pay_z6goshm57vcw4t,2026-01-03 08:37:10,2026-01-06 13:09:39,delivered,True,0.64,0,0
pay_5wee790p8gzir0,2026-01-03 08:44:41,2026-01-04 21:23:48,delivered,True,0.5,0,0
pay_3lnd75x3jv0d58,2026-01-03 09:06:01,2026-01-11 23:32:58,delivered,False,0.93,0,0
pay_nlddl47tsituae,2026-01-03 09:22:50,2026-01-04 14:01:37,delivered,True,0.69,0,0
pay_bxfin8x0znirwg,2026-01-03 09:29:23,2026-01-06 07:26:10,returned,True,0.56,0,0
pay_ci9i4jidpdtdas,2026-01-03 09:35:47,2026-01-09 03:14:11,delivered,True,0.8,0,0
pay_rrly4hkpk8xynn,2026-01-03 09:38:53,2026-01-05 16:31:45,delivered,True,0.89,0,0
pay_ev2p8n2yzjp8za,2026-01-03 09:56:27,2026-01-10 00:04:07,delivered,True,0.8,0,0
pay_apdj7bxxu3u0de,2026-01-03 10:11:50,2026-01-06 23:00:20,delivered,True,0.81,0,0
pay_fu8qjgwae5pol8,2026-01-03 10:20:58,2026-01-07 03:02:07,delivered,True,0.41,0,0
pay_pbwrtiv6mqia96,2026-01-03 10:40:11,2026-01-05 03:00:10,delivered,True,0.74,0,0
pay_1hkggeikqlzt1i,2026-01-03 10:53:38,2026-01-06 12:28:43,returned,True,0.13,0,0
pay_ccj1acbenjol58,2026-01-03 10:53:55,2026-01-08 00:42:53,delivered,True,0.88,0,0
pay_qyrbsjado5d3it,2026-01-03 10:57:35,2026-01-07 02:04:38,delivered,True,0.81,0,0
pay_mo8i41o2rtl9zy,2026-01-03 11:17:03,2026-01-05 15:23:55,delivered,True,0.82,0,0
pay_4bj5jcfjabt7gc,2026-01-03 11:19:46,2026-01-13 06:10:08,delivered,True,0.72,0,0
pay_mr0y18maqazmdu,2026-01-03 11:38:52,2026-01-10 08:10:19,returned,True,0.37,0,0
pay_n68y7r4pki76up,2026-01-03 11:50:44,2026-01-05 14:49:36,delivered,True,0.81,0,0
pay_02xu6erc7bbuu2,2026-01-03 12:12:03,2026-01-09 12:46:32,lost,True,0.26,0,0
pay_ge73sl977heuej,2026-01-03 12:19:40,2026-01-08 09:32:03,delivered,True,0.68,0,0
pay_ia47n7lv20wb3v,2026-01-03 12:27:35,2026-01-11 07:53:34,delivered,True,0.94,0,0
pay_acrom2vote7cf4,2026-01-03 12:39:11,,in_transit,True,0.69,0,0
pay_v0dlbavky6nrn5,2026-01-03 12:43:46,2026-01-06 11:25:18,delivered,False,0.55,0,0
pay_4upe2znoa9mkp5,2026-01-03 12:57:45,2026-01-08 02:25:33,delivered,True,0.86,0,0
pay_ep4p75t5hxmn07,2026-01-03 12:58:30,2026-01-09 10:16:54,delivered,True,0.72,0,0
pay_0049676j3ghsa7,2026-01-03 13:00:45,,delivered,True,0.82,1,0
pay_01f7p0e8z3mcfu,2026-01-03 13:18:41,2026-01-10 12:28:10,delivered,True,0.9,0,0
pay_r7kllkc6fjdx7u,2026-01-03 13:20:26,2026-01-10 14:27:05,delivered,True,0.74,0,0
pay_i2fqzs0sf3dvu2,2026-01-03 13:25:07,2026-01-12 19:49:44,delivered,True,0.26,0,0
pay_fpr5ydzt52t8v3,2026-01-03 13:36:01,2026-01-09 05:02:40,delivered,True,0.85,0,0
pay_3ogumpxsghzukh,2026-01-03 14:01:50,2026-01-07 04:38:40,delivered,True,0.7,0,0
pay_xast48mg7tssgd,2026-01-03 14:02:25,2026-01-07 13:51:12,delivered,True,0.6,0,0
pay_cy24yfcx4jeolf,2026-01-03 14:36:19,2026-01-10 07:31:39,delivered,True,0.84,0,0
pay_imb7dm2kie9koa,2026-01-03 14:38:29,2026-01-11 07:43:07,delivered,True,0.76,0,0
pay_tzh134jswd5gap,2026-01-03 14:42:04,2026-01-08 20:16:23,delivered,True,0.69,0,0
pay_du7z1g1ze9fmf9,2026-01-03 15:00:05,2026-01-06 15:37:18,delivered,True,0.43,0,0
pay_bj3q8efrngazml,2026-01-03 15:01:04,2026-01-06 02:01:20,returned,True,0.6,0,0
pay_2lqsmyn8qsnhpr,2026-01-03 15:19:15,2026-01-10 14:23:16,delivered,True,0.64,0,0
pay_7gpyb8om8ihecm,2026-01-03 15:21:18,2026-01-08 22:30:10,delivered,True,0.81,0,0
pay_gi9mezpntfmmsx,2026-01-03 15:30:37,2026-01-04 15:30:36,delivered,False,0.74,0,0
pay_kmihn9w74wuz3h,2026-01-03 15:49:07,2026-01-04 13:06:42,delivered,False,0.29,0,0
pay_i0em1qarsthh1x,2026-01-03 15:58:40,2026-01-08 21:43:45,delivered,True,0.78,0,0
pay_7xcfex7lvujzxt,2026-01-03 16:00:52,2026-01-07 15:24:17,delivered,False,0.67,0,0
pay_r5trslue33dw3m,2026-01-03 16:03:17,2026-01-12 09:24:35,delivered,True,0.77,0,0
pay_3w0hcanmhgfmp5,2026-01-03 16:03:17,2026-01-08 11:28:57,delivered,True,0.88,0,0
pay_hks9x853ggnn6h,2026-01-03 16:03:24,2026-01-06 13:21:46,delivered,True,0.42,0,0
pay_4hiodz9lnytphv,2026-01-03 16:08:41,2026-01-07 00:46:38,delivered,True,0.78,0,0
pay_n2bda2vfh9vn6v,2026-01-03 16:09:41,2026-01-14 04:54:58,delivered,True,0.74,0,0
pay_xuv9co3e6m6899,2026-01-03 16:11:04,2026-01-08 07:31:24,delivered,True,0.83,0,0
pay_vojetwcu51bfpc,2026-01-03 16:21:38,2026-01-09 20:12:41,returned,True,0.72,0,0
pay_w4yaqxihkcpkk6,2026-01-03 16:44:43,2026-01-05 01:10:57,delivered,True,0.71,0,0
pay_qqt8dokrt1rcq7,2026-01-03 17:13:35,2026-01-06 13:28:08,delivered,True,0.74,0,0
pay_98ywqbftxqdoeb,2026-01-03 17:24:01,2026-01-07 14:21:25,delivered,True,0.74,0,0
pay_n5dj2lv7tk2lt0,2026-01-03 17:28:39,2026-01-12 04:52:24,delivered,True,0.57,0,0
pay_vs7o2brv7qw3lk,2026-01-03 17:33:06,2026-01-06 21:50:30,delivered,True,0.39,0,0
pay_1uy5m2dtqredws,2026-01-03 17:39:42,2026-01-07 04:13:53,lost,False,0.46,0,0
pay_l80fdf70b29dbd,2026-01-03 17:43:05,2026-01-04 22:08:25,delivered,True,0.99,0,0
pay_1mcwfigcafyw9x,2026-01-03 17:44:31,2026-01-10 16:30:33,delivered,True,0.79,0,0
pay_aqenbjwzxp31d0,2026-01-03 17:46:35,2026-01-04 10:36:00,delivered,True,0.89,0,0
pay_6encs3ntczoou7,2026-01-03 18:23:56,2026-01-06 22:30:33,delivered,True,0.84,0,0
pay_tuly9ayc2p3w2e,2026-01-03 18:32:36,2026-01-07 16:49:31,delivered,True,0.87,0,0
pay_c8ymg49lt0pxqu,2026-01-03 18:38:37,2026-01-09 06:22:49,delivered,True,0.64,0,0
pay_t3yrsxbx1sl8hp,2026-01-03 18:40:30,2026-01-10 21:49:54,delivered,True,0.73,0,0
pay_8doxgzxivkr5bx,2026-01-03 18:41:32,2026-01-06 10:11:00,delivered,True,0.47,0,0
pay_xde2g8fcs6fcnw,2026-01-03 18:49:24,2026-01-06 14:43:59,delivered,True,0.93,0,0
pay_cxpf4ljqqqpgsw,2026-01-03 19:01:48,2026-01-07 07:33:59,delivered,True,0.6,0,0
pay_d5ez42wgka7iy4,2026-01-03 19:06:05,2026-01-05 16:07:34,delivered,True,0.86,0,0
pay_gqwbyfidhy4p3l,2026-01-03 19:06:13,2026-01-14 11:13:16,delivered,True,0.82,0,0
pay_lk920qvpn6bzhc,2026-01-03 19:09:41,2026-01-06 04:59:05,delivered,True,0.7,0,0
pay_0469r9qsew7b9i,2026-01-03 19:34:06,2026-01-06 23:39:52,delivered,True,0.83,0,0
pay_vu6ht9ftq5rgky,2026-01-03 19:36:34,2026-01-12 10:56:18,delivered,True,0.76,0,0
pay_i7mqniiwj7omih,2026-01-03 19:38:04,2026-01-05 05:32:18,delivered,True,0.62,0,0
pay_8hlg2flxwvc7gn,2026-01-03 19:38:52,2026-01-09 11:57:59,lost,True,0.74,0,0
pay_ii6cb60mg3r49q,2026-01-03 19:48:54,2026-01-10 12:13:13,delivered,True,0.7,0,0
pay_drr4b1wkyijp9b,2026-01-03 19:57:11,2026-01-05 20:13:23,delivered,True,0.79,0,0
pay_0c5jkkhqgt1mkj,2026-01-03 20:05:03,2026-01-06 04:49:56,delivered,True,0.45,0,0
pay_yfq4fm4kfwmqgx,2026-01-03 20:14:46,2026-01-07 08:53:10,delivered,False,0.51,0,0
pay_ghw17hviwic83r,2026-01-03 20:15:24,2026-01-11 16:28:14,delivered,True,0.72,0,0
pay_ic6us7ilibsy38,2026-01-03 20:24:10,2026-01-14 14:43:53,delivered,True,0.61,0,0
pay_xpgv0q3hx9sab3,2026-01-03 20:31:46,2026-01-06 06:32:56,delivered,True,0.61,0,0
pay_pilvwoopxnigde,2026-01-03 20:34:08,2026-01-08 13:05:18,delivered,True,0.59,0,0
pay_nck3efixflt6u4,2026-01-03 20:36:02,2026-01-12 03:46:28,delivered,True,0.75,0,0
pay_hh2tucm66j2m0f,2026-01-03 20:38:32,2026-01-07 21:29:02,delivered,True,0.78,0,0
pay_5isz5qtnu68gus,2026-01-03 20:43:46,2026-01-09 12:52:43,delivered,True,0.59,0,0
pay_7jp45rodrc442g,2026-01-03 20:46:45,2026-01-06 05:55:12,delivered,True,0.78,0,0
pay_wzcgjupdiwehm4,,,delivered,True,0.64,0,1
pay_v12ma651aq26ke,2026-01-03 21:01:29,2026-01-04 22:09:48,delivered,True,0.68,0,0
pay_57b7gl6t7cip4n,2026-01-03 21:13:53,2026-01-10 04:43:31,returned,True,0.86,0,0
pay_s4jhi4795zcflo,2026-01-03 21:15:32,2026-01-07 15:22:59,delivered,True,1.0,0,0
pay_n0ddkgrgb75v87,2026-01-03 21:16:04,2026-01-06 18:11:44,delivered,True,0.76,0,0
pay_b8rv7zbfn61yr8,2026-01-03 21:16:58,2026-01-04 21:53:47,delivered,True,0.84,0,0
pay_wfl8ly45l76dcq,2026-01-03 21:22:01,2026-01-05 05:06:57,delivered,True,0.37,0,0
pay_whx4xef1upz5r1,2026-01-03 21:22:48,2026-01-06 03:34:51,delivered,True,0.71,0,0
pay_pine0dxdjwlj7a,2026-01-03 21:26:55,2026-01-05 22:32:45,returned,True,0.58,0,0
pay_bzziq1ykwhqrds,2026-01-03 21:28:30,2026-01-08 21:24:35,delivered,True,0.74,0,0
pay_y3olevm4ak762j,2026-01-03 21:30:40,2026-01-12 19:07:33,delivered,True,0.59,0,0
pay_hkfaipacgwcqwb,2026-01-03 21:36:59,2026-01-05 06:29:58,delivered,True,0.7,0,0
pay_46xjfhem7oibwl,2026-01-03 21:39:31,2026-01-15 00:09:12,delivered,True,0.71,0,0
pay_2ooxo17i983cr5,2026-01-03 21:42:27,2026-01-06 03:31:43,delivered,True,0.27,0,0
pay_10z4re1i9h2k20,2026-01-03 21:46:10,2026-01-06 06:34:09,delivered,True,0.84,0,0
pay_tz21rp9ov7nlic,2026-01-03 21:46:47,2026-01-09 03:02:35,delivered,True,0.81,0,0
pay_26gznj57ray5nd,2026-01-03 21:47:12,2026-01-05 13:36:13,delivered,True,0.51,0,0
pay_228blqxeo7kdfl,2026-01-03 22:09:34,2026-01-06 22:30:38,delivered,True,0.68,0,0
pay_9vwvu838wgofpl,2026-01-03 22:11:54,2026-01-09 00:45:06,delivered,True,0.95,0,0
pay_0u6ac3oxzxy3v3,2026-01-03 22:28:08,2026-01-06 07:25:31,delivered,True,0.61,0,0
pay_i965jmhj1r1k6o,2026-01-03 22:41:28,2026-01-15 13:58:25,delivered,True,0.88,0,0
pay_emiv8mowbermev,2026-01-03 22:45:23,2026-01-07 11:21:59,delivered,True,0.7,0,0
pay_3jgiu10l8afypa,2026-01-03 22:48:02,2026-01-11 07:40:47,delivered,True,0.83,0,0
pay_ae2w2jvm5n9ixg,2026-01-03 22:48:36,2026-01-08 18:50:56,delivered,True,0.8,0,0
pay_k8yrsd3eg518to,2026-01-03 22:52:36,,in_transit,True,0.56,0,0
pay_ke9z46rjow10rh,2026-01-03 22:56:23,2026-01-12 02:50:19,returned,True,0.73,0,0
pay_d67cukkn2av5i2,2026-01-03 22:57:42,2026-01-11 22:11:47,lost,False,0.3,0,0
pay_6tr74f0jxkrh0z,2026-01-03 23:10:21,2026-01-05 20:18:06,delivered,True,0.59,0,0
pay_vknvqka55an78t,2026-01-03 23:12:32,2026-01-10 06:31:38,delivered,True,0.67,0,0
pay_v993o02t3affbv,2026-01-03 23:20:48,2026-01-05 09:59:43,delivered,True,0.78,0,0
pay_maalpzt0dyh5de,2026-01-03 23:37:55,2026-01-07 00:29:56,delivered,False,0.85,0,0
pay_b27sdpxgr4vbtz,2026-01-03 23:38:00,2026-01-09 16:59:51,returned,True,0.49,0,0
pay_vdjpczuh891oqf,2026-01-03 23:48:43,2026-01-11 14:53:54,lost,True,0.62,0,0
pay_wincz8g2ln8dmt,2026-01-03 23:50:17,2026-01-05 18:30:21,returned,True,0.51,0,0
pay_suyzf99rqx9qhq,2026-01-03 23:55:25,2026-01-05 00:11:53,delivered,True,0.47,0,0
pay_9ip0dgjy0gwc7i,2026-01-03 23:59:43,2026-01-15 19:17:31,delivered,True,0.78,0,0
pay_4omqune8j6qcxa,2026-01-04 00:07:25,2026-01-11 15:47:18,delivered,True,0.73,0,0
pay_c0wzwbtne03bqs,2026-01-04 00:08:10,2026-01-07 11:13:44,lost,True,0.64,0,0
pay_q06hnpt9zsgs6d,2026-01-04 00:20:11,2026-01-08 23:02:26,delivered,True,0.56,0,0
pay_as81fq932zrt1n,2026-01-04 00:48:47,2026-01-10 18:14:52,delivered,True,0.64,0,0
pay_tj1bempjyh9009,2026-01-04 01:00:47,2026-01-11 15:49:43,delivered,True,0.71,0,0
pay_ntdxfvhr2pxho7,2026-01-04 01:03:32,2026-01-08 10:27:24,delivered,True,0.78,0,0
pay_poz51shxuccvld,2026-01-04 01:05:38,2026-01-08 07:52:56,delivered,True,0.26,0,0
pay_9azomwcbd0cpcg,2026-01-04 01:11:37,2026-01-06 10:11:18,delivered,True,0.9,0,0
pay_ww0dltrvpjnepo,2026-01-04 01:14:56,2026-01-07 12:10:31,delivered,True,0.55,0,0
pay_qn60or3mqtsv13,2026-01-04 01:20:57,2026-01-13 07:46:12,delivered,True,0.37,0,0
pay_c1m1ttlmmu9o0e,2026-01-04 01:26:40,2026-01-05 22:18:51,delivered,True,0.71,0,0
pay_bv4kxci43y1mna,2026-01-04 01:32:08,2026-01-09 20:26:37,delivered,True,0.62,0,0
pay_dcky40gngdd82d,2026-01-04 01:37:54,2026-01-07 06:21:54,delivered,True,0.26,0,0
pay_jnj2jny6uxzmre,2026-01-04 01:51:38,2026-01-11 12:57:55,delivered,True,0.72,0,0
pay_2qe5mkakfeaw5z,2026-01-04 01:53:28,,delivered,True,0.66,1,0
pay_55102j0fyafmv6,2026-01-04 02:12:15,2026-01-05 00:57:02,delivered,True,0.78,0,0
pay_1o1f75vd6kgksr,2026-01-04 02:21:50,2026-01-06 22:04:10,delivered,True,0.45,0,0
pay_o2v1difgzc08wq,2026-01-04 02:40:10,2026-01-12 01:55:25,delivered,True,0.65,0,0
pay_pgc22nlp1hxg86,2026-01-04 02:47:07,2026-01-07 04:13:23,delivered,True,0.78,0,0
pay_mjf3my1klandai,2026-01-04 02:54:59,2026-01-06 21:02:44,delivered,True,0.8,0,0
pay_egdzll23j1wirs,2026-01-04 02:59:25,2026-01-05 03:47:10,delivered,True,0.7,0,0
pay_ylum3u52hk2bry,2026-01-04 03:04:16,2026-01-07 15:12:45,delivered,True,0.77,0,0
pay_x2zueq44e6lsks,2026-01-04 03:14:14,2026-01-10 01:20:15,returned,True,0.81,0,0
pay_v2xlbn3xeslu7l,2026-01-04 03:15:16,2026-01-05 17:02:26,delivered,True,0.79,0,0
pay_c7rrol31l3lf0d,2026-01-04 03:18:06,2026-01-05 01:56:26,delivered,True,0.85,0,0
pay_4i4ia960p0uu2x,2026-01-04 03:18:45,2026-01-07 00:29:17,delivered,True,0.82,0,0
pay_cqq9fpffvp2224,2026-01-04 03:19:27,2026-01-08 04:38:30,lost,False,0.64,0,0
pay_bp9t36qntn37ra,2026-01-04 03:22:44,2026-01-06 05:30:01,delivered,True,0.79,0,0
pay_81ae4qi8xupl2n,2026-01-04 03:24:25,2026-01-16 06:03:19,delivered,True,0.63,0,0
pay_ihxcba86er4hyq,2026-01-04 03:28:33,,in_transit,True,0.76,0,0
pay_j215y3ewnfcrxp,2026-01-04 03:30:05,2026-01-07 16:53:48,delivered,True,0.7,0,0
pay_y6n575zsghu7al,2026-01-04 03:36:49,2026-01-05 03:26:57,delivered,True,0.84,0,0
pay_whc72s1xctltn9,2026-01-04 04:01:15,2026-01-09 04:30:32,delivered,True,0.53,0,0
pay_wz240f5jo2y1fs,2026-01-04 04:02:39,2026-01-06 14:42:36,delivered,True,0.86,0,0
pay_9zetli7pqyjxjn,2026-01-04 04:17:15,2026-01-08 11:29:29,delivered,True,0.78,0,0
pay_v3kyvxpuvemz72,2026-01-04 04:37:39,2026-01-07 23:22:24,delivered,True,0.37,0,0
pay_kyqlarbclvuasf,2026-01-04 04:47:30,2026-01-11 03:10:21,delivered,True,0.87,0,0
pay_i07yrmhgjhfptw,2026-01-04 04:50:15,2026-01-09 00:59:50,delivered,True,0.4,0,0
pay_rzzm2bfscinqg6,2026-01-04 05:43:14,2026-01-09 09:30:28,delivered,False,0.67,0,0
pay_hemihy720rftgd,2026-01-04 05:47:17,2026-01-06 20:25:34,delivered,True,0.87,0,0
pay_6uvzqfuhh29v0f,2026-01-04 05:54:00,2026-01-11 04:16:55,delivered,True,0.45,0,0
pay_o9n64l70t4sl1e,2026-01-04 06:13:15,2026-01-08 10:59:29,delivered,True,0.6,0,0
pay_5h17yaawsym5tm,2026-01-04 06:16:15,2026-01-11 02:09:46,delivered,False,0.8,0,0
pay_39jcyevicb7tit,2026-01-04 06:27:32,2026-01-07 12:56:01,delivered,True,0.65,0,0
pay_lpiwdofj03xzae,2026-01-04 06:39:31,2026-01-14 01:10:10,delivered,True,0.75,0,0
pay_zdg149ovyimqft,2026-01-04 06:50:33,2026-01-11 03:03:49,delivered,True,0.72,0,0
pay_trww8dzuvxmsqf,2026-01-04 07:13:23,2026-01-05 13:59:00,delivered,True,0.8,0,0
pay_fmy5omqo16z2ho,2026-01-04 07:19:12,2026-01-08 06:24:42,delivered,True,0.85,0,0
pay_jvwkiyapry5e0a,2026-01-04 07:30:26,2026-01-15 16:30:54,delivered,True,0.7,0,0
pay_p0z6435iwv9zib,2026-01-04 07:32:28,2026-01-07 10:11:51,delivered,True,0.59,0,0
pay_ls2qvpuhhxmzfr,2026-01-04 07:34:34,2026-01-10 06:01:54,delivered,True,0.7,0,0
pay_o0xkuwhw9bl6w3,2026-01-04 07:38:54,2026-01-09 05:21:19,returned,True,0.88,0,0
pay_77xo01kkjt7ea2,2026-01-04 07:57:15,2026-01-05 01:57:15,delivered,True,0.85,0,0
pay_uf2ztsuj8qg8cd,2026-01-04 08:06:52,2026-01-05 23:29:24,delivered,True,0.69,0,0
pay_ypv5u8qvc7v1dh,2026-01-04 08:14:46,2026-01-07 16:35:55,lost,False,0.74,0,0
pay_9v527fb4xxkxqn,2026-01-04 08:17:39,2026-01-07 13:39:05,delivered,True,0.7,0,0
pay_s812mhajlxqcw4,2026-01-04 08:29:07,2026-01-09 05:23:34,delivered,True,0.57,0,0
pay_ozfihrxtm1tusb,2026-01-04 08:37:03,2026-01-08 10:54:09,delivered,True,0.63,0,0
pay_kf4t5u39vviao9,2026-01-04 08:42:00,2026-01-09 19:59:02,delivered,True,0.83,0,0
pay_isyh5z5mjsjfn4,2026-01-04 08:53:25,2026-01-05 18:30:51,delivered,True,0.48,0,0
pay_owksz6xwhwdhqn,2026-01-04 08:58:42,2026-01-07 18:51:45,delivered,True,0.86,0,0
pay_96udtnqe4nn2dc,2026-01-04 09:00:36,2026-01-06 05:05:42,delivered,True,0.86,0,0
pay_qi2od1171wfpb9,2026-01-04 09:07:14,2026-01-07 12:19:53,delivered,True,0.77,0,0
pay_39iwpcx92k9edc,2026-01-04 09:07:48,2026-01-10 11:16:36,delivered,True,0.94,0,0
pay_j1dhg5v5po5yyq,2026-01-04 09:28:09,2026-01-08 02:09:58,delivered,True,0.85,0,0
pay_el74yympqof80o,2026-01-04 09:32:22,2026-01-06 22:20:21,delivered,True,0.62,0,0
pay_opd9frykjc6uml,2026-01-04 09:39:03,2026-01-06 04:40:05,delivered,True,0.98,0,0
pay_oy3qq99gxudgyo,2026-01-04 09:46:00,2026-01-09 10:21:43,returned,True,0.71,0,0
pay_g3nw3jfvsulzda,2026-01-04 09:48:35,2026-01-05 15:45:01,delivered,True,0.73,0,0
pay_h2m2wqpwxpcslh,2026-01-04 09:56:23,2026-01-09 12:04:41,delivered,True,0.72,0,0
pay_ccqsia625vruyu,,,delivered,True,0.7,0,1
pay_qo2b3vqi50x31v,2026-01-04 10:20:33,2026-01-06 23:25:15,delivered,False,0.69,0,0
pay_qynw88epnnr9ej,2026-01-04 10:21:02,2026-01-11 18:40:07,delivered,True,0.87,0,0
pay_3kc79zn430bj0x,2026-01-04 10:29:09,2026-01-13 06:08:11,delivered,True,0.7,0,0
pay_czj9dbm07u81zz,2026-01-04 10:29:58,2026-01-06 19:57:20,delivered,True,0.91,0,0
pay_czovgtfp8j45l9,2026-01-04 10:31:20,2026-01-17 05:51:22,delivered,True,0.75,0,0
pay_glguwau743mx5r,2026-01-04 10:47:48,2026-01-11 16:13:11,delivered,True,0.61,0,0
pay_pa37czmsbb80en,2026-01-04 11:05:41,2026-01-08 18:22:34,returned,True,0.51,0,0
pay_or9o8ob91ll90s,2026-01-04 11:07:50,2026-01-10 00:29:33,delivered,True,0.84,0,0
pay_yyrm7qui6q19r6,2026-01-04 11:14:55,2026-01-04 19:38:55,delivered,True,0.65,0,0
pay_ppw79y2jk8ji9j,2026-01-04 11:31:09,2026-01-08 01:22:37,delivered,True,0.75,0,0
pay_08kylw0h66vky1,2026-01-04 11:33:22,2026-01-09 11:04:08,delivered,True,0.59,0,0
pay_bp3zk73yljz898,2026-01-04 11:39:16,2026-01-07 01:54:03,delivered,True,0.28,0,0
pay_t07h0942gnf0hi,2026-01-04 11:51:33,2026-01-07 21:56:45,delivered,True,0.77,0,0
pay_smxdw0l8q6lq7n,2026-01-04 11:53:44,2026-01-11 06:08:56,delivered,True,0.58,0,0
pay_mvtpbsxwqg8k3e,2026-01-04 12:10:08,2026-01-05 06:58:25,delivered,True,0.56,0,0
pay_uiape5hnszwba5,2026-01-04 12:11:35,2026-01-07 02:10:52,delivered,True,0.71,0,0
pay_4xff4pkodsk11b,2026-01-04 12:24:58,2026-01-08 13:53:04,delivered,True,0.4,0,0
pay_vls9v5hvi6bwxj,2026-01-04 12:44:53,2026-01-06 06:15:37,delivered,True,0.25,0,0
pay_4mpjm7zmqcsfw1,2026-01-04 12:54:04,2026-01-14 23:20:27,delivered,True,0.91,0,0
pay_aiy4ctnrn1qz90,2026-01-04 12:54:17,2026-01-08 02:44:05,delivered,True,0.56,0,0
pay_kfe0yedv7zem3b,2026-01-04 13:01:11,2026-01-10 17:53:16,delivered,True,0.88,0,0
pay_9irj3dlseploq5,2026-01-04 13:02:10,2026-01-14 22:17:10,delivered,True,0.67,0,0
pay_jutk2z0sj02z1b,2026-01-04 13:02:14,,delivered,True,0.67,1,0
pay_x83fyt9uh69794,2026-01-04 13:04:23,2026-01-07 02:17:27,delivered,False,0.79,0,0
pay_lmtmz7t4rpu0c9,2026-01-04 13:08:11,2026-01-05 21:44:13,delivered,True,0.4,0,0
pay_1xqt9r1ox69qjy,2026-01-04 13:19:38,2026-01-07 06:38:42,delivered,True,0.64,0,0
pay_mrbs2vc8l3179s,2026-01-04 13:31:03,2026-01-06 12:58:00,delivered,True,0.93,0,0
pay_li7iyzfp2emdqs,2026-01-04 13:32:13,2026-01-06 15:27:38,delivered,True,0.55,0,0
pay_4gh025egzf9cbe,2026-01-04 13:35:34,2026-01-06 22:40:08,delivered,True,0.75,0,0
pay_u3wh13nbv0a235,2026-01-04 13:40:05,2026-01-13 15:32:19,delivered,True,0.76,0,0
pay_1tnql0gl29vwur,2026-01-04 13:46:16,2026-01-05 05:27:57,delivered,True,0.89,0,0
pay_esu4vrmumjnhfb,2026-01-04 13:46:54,2026-01-09 09:07:15,delivered,True,0.67,0,0
pay_cmrb7wp3g2py5x,2026-01-04 13:49:14,2026-01-09 07:35:39,delivered,True,0.86,0,0
pay_a84oktdkvh4ylr,2026-01-04 13:50:38,2026-01-10 00:41:51,delivered,True,0.91,0,0
pay_dhg4co6rhsn6nh,2026-01-04 14:27:35,2026-01-13 09:40:16,returned,True,0.57,0,0
pay_a72dfuy8j5d0sq,2026-01-04 14:28:48,2026-01-11 09:04:10,delivered,False,0.57,0,0
pay_rdl35fzhc7k42i,2026-01-04 14:40:53,2026-01-08 02:47:15,delivered,False,0.97,0,0
pay_wi7lqer8omy4m5,2026-01-04 14:43:03,2026-01-11 17:06:59,returned,True,0.78,0,0
pay_eh2r38zk9ozo4u,2026-01-04 14:53:12,2026-01-05 10:54:20,delivered,True,0.75,0,0
pay_1ivrhxc0jlkko5,2026-01-04 14:57:51,2026-01-08 20:36:22,delivered,True,0.85,0,0
pay_k3ted7t08bkqc7,2026-01-04 16:04:27,2026-01-10 23:06:56,delivered,True,0.77,0,0
pay_7wrtvsu2fsa6eu,2026-01-04 16:16:21,2026-01-06 14:43:24,delivered,True,0.45,0,0
pay_7xtdomjvehsf1j,2026-01-04 16:25:14,2026-01-13 15:21:38,delivered,False,0.5,0,0
pay_0m7ahrxvz8jt65,2026-01-04 16:47:31,2026-01-08 16:10:49,delivered,True,0.39,0,0
