payment_id,created_at,amount,log_amount,amount_vs_merchant_avg_ratio,hour_of_day,day_of_week,is_night_txn,retry_count,checkout_latency_ms,is_foreign_bin,is_first_txn_for_device,account_age_implausible,account_age_days_at_txn,refund_window_days,delivery_sla_days_filled,is_physical_goods,phone_verified,method,merchant_category,email_domain_type,txns_last_24h,txns_last_7d,distinct_devices_30d,amount_vs_own_avg,has_prior_history,ip_state_changed_from_prev_txn,prior_disputes_before_this_txn,merchant_dispute_rate_trailing_90d,is_disputed
pay_h2epc9blfg6wqp,2026-01-01 14:42:13,1210.53,7.0996393026408695,0.2937915769700294,14,3,0,1,5769,0,1,0,139,15,0,0,1,upi,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_52nzhb7t3o15yz,2026-01-01 15:01:34,434.0,6.075346031088684,1.0055374064549014,15,3,0,1,2531,0,1,0,1301,3,0,0,1,card,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_ysil8zo6g9zv16,2026-01-01 15:02:40,2719.6,7.90860772319933,0.5420164382687999,15,3,0,1,4990,0,1,0,148,30,0,0,0,card,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_w3loyg74y5s710,2026-01-01 15:04:11,1887.13,7.543342200267189,1.215801104260487,15,3,0,0,2713,1,1,0,246,15,4,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_vqz3zvhjjdqxam,2026-01-01 15:04:53,2701.54,7.901947350513911,1.6911683693910255,15,3,0,0,1807,0,1,0,79,21,3,1,0,upi,d2c,disposable,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_kh3tjn14k99542,2026-01-01 15:05:59,1031.78,6.940009474511469,0.8033167237620679,15,3,0,0,7639,0,1,0,98,15,7,1,1,card,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_khan3vescrc82f,2026-01-01 15:06:16,200.0,5.303304908059076,0.5645571049511658,15,3,0,0,1421,0,1,0,156,3,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_d28ur45z6g9fxn,2026-01-01 15:15:06,232.0,5.4510384535657,0.5898355070805685,15,3,0,0,1181,0,1,0,174,5,0,0,1,wallet,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_l8po44gnadn3dw,2026-01-01 15:20:04,840.0,6.734591659972948,1.3919268244183733,15,3,0,0,3024,0,1,0,597,5,3,1,1,upi,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_7eq77z7tbbet9z,2026-01-01 15:20:35,1675.0,7.424165281042028,4.728165753966014,15,3,0,0,1863,0,1,0,700,3,0,0,1,card,gaming,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_6fvkkqgve5cjtl,2026-01-01 15:26:55,211.0,5.356586274672012,0.5591181302665749,15,3,0,0,3996,0,1,0,384,14,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_qf7cy4dpoe9f14,2026-01-01 15:29:46,66.0,4.204692619390966,0.25397314041636204,15,3,0,1,1636,0,1,0,29,2,0,0,0,wallet,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_m317nodqlpajz2,2026-01-01 15:29:57,263.0,5.575949103146316,0.5036673880153973,15,3,0,1,2011,0,1,0,46,0,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_twfad9mqswia14,2026-01-01 15:30:19,108.0,4.6913478822291435,0.25022589838048237,15,3,0,0,2502,0,1,0,136,3,0,0,1,card,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_7my9nakwxp6gvl,2026-01-01 15:32:01,225.0,5.420534999272286,0.5723152057791118,15,3,0,0,1785,0,1,0,36,5,2,1,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_4u5qt0iwhn6ulw,2026-01-01 15:32:59,266.0,5.58724865840025,1.0235887174356408,15,3,0,0,1479,0,1,0,481,2,0,0,1,card,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_27f98cv0bxjys5,2026-01-01 15:38:36,507.74,6.2319370805439664,0.3178460536858974,15,3,0,0,1680,0,1,0,712,21,3,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_q21e2l6swok4c8,2026-01-01 15:39:00,4844.35,8.48577476113781,0.9837981531762972,15,3,0,0,7551,0,1,0,1822,14,0,0,1,card,edtech,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_i0t5ovaodx6b87,2026-01-01 15:47:43,810.0,6.698268054115413,1.3422151521177172,15,3,0,0,1551,0,1,0,170,5,3,1,1,upi,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_d793muob1minem,2026-01-01 15:54:20,260.0,5.564520407322694,0.6013646351335723,15,3,0,0,6061,0,1,0,130,2,0,0,1,netbanking,gaming,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_5llv680q7kveoj,2026-01-01 16:04:27,434.0,6.075346031088684,1.0055374064549014,16,3,0,0,2529,0,1,0,1568,3,0,0,1,card,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_7a502bn5mfb8ep,2026-01-01 16:08:06,1962.83,7.582651927123241,0.9019197897329386,16,3,0,0,2245,0,1,0,2190,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_pd73io7zwkaa4c,2026-01-01 16:08:47,771.1,6.64911407531477,0.8684536546908436,16,3,0,0,5560,0,1,0,2052,30,5,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_utb94ey9sfytt9,2026-01-01 16:12:17,1801.35,7.496846647943194,1.4024836499532853,16,3,0,0,4382,0,1,0,54,15,7,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_sl3hzazkomrr6i,2026-01-01 16:19:22,7606.67,8.936912227890165,1.801051744304433,16,3,0,0,1524,0,1,0,442,7,0,0,1,netbanking,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_b4jnrnxyu47klq,2026-01-01 16:25:05,2113.0,7.656337166430183,4.656954576510259,16,3,0,1,6868,0,1,0,1097,3,0,0,0,netbanking,gaming,disposable,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_l1l2jad15953kp,2026-01-01 16:27:56,19460.54,9.876195489299501,1.7198384846045145,16,3,0,0,2901,0,1,0,126,1,1,1,0,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_pe7uk909k5qjjl,2026-01-01 16:33:16,915.4,6.82045295057934,0.41769714447374906,16,3,0,0,986,0,1,0,87,14,5,1,0,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_jzrs66bytdnfoc,2026-01-01 16:35:07,366.71,5.907294584021184,0.4130082216465818,16,3,0,0,1949,0,1,0,108,30,5,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_czbkszv395gwui,2026-01-01 16:37:46,334.0,5.814130531825066,0.942810365268447,16,3,0,1,3286,0,1,0,37,3,0,0,1,wallet,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_hqcg1zisxvs7v5,2026-01-01 16:40:22,603.0,6.403574197934815,1.1465404141235527,16,3,0,1,2168,0,1,0,11,3,0,0,0,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_xl0vhr8vvaq19h,2026-01-01 16:41:15,211.0,5.356586274672012,0.5591181302665749,16,3,0,1,5786,0,1,0,108,14,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_dzq5jnoxp7ig1r,2026-01-01 16:42:45,1407.0,7.249925536717988,2.694524771626099,16,3,0,0,1613,0,1,0,138,0,0,0,1,upi,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_cyra4mkt5ofd26,2026-01-01 16:43:43,1035.67,6.943768931934084,0.6483310797275641,16,3,0,0,3498,0,1,0,86,21,3,1,0,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_n3o3p6nsh3fcgv,2026-01-01 16:43:55,1771.88,7.480360621888592,1.465344569505206,16,3,0,0,1882,0,1,0,157,21,5,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_w5ez521b2xeehb,2026-01-01 16:44:36,387.0,5.961005339623274,0.983906643276638,16,3,0,0,1516,0,1,0,496,5,0,0,0,upi,gaming,disposable,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_fbfsovxg3erxqq,2026-01-01 16:53:31,470.0,6.154858094016418,1.2454290105463988,16,3,0,0,4077,0,1,0,55,14,0,0,1,upi,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_yk5ej3vr5bqdso,2026-01-01 16:53:49,1712.34,7.4461999608241145,0.7868197106989908,16,3,0,0,2308,0,1,0,77,15,7,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_pcskbofspmeh4r,2026-01-01 16:58:48,18432.38,9.821918430484681,1.8037767754827636,16,3,0,0,12490,0,1,0,149,30,2,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_gd79ql0fhom8nz,2026-01-01 17:00:55,586.0,6.375024819828097,1.1222398835628244,17,3,0,0,2804,0,1,0,1417,0,0,0,0,upi,subscription,disposable,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_pss2wniwp5y9m6,2026-01-01 17:06:19,271.0,5.605802066295998,0.5152776985530394,17,3,0,0,4864,0,1,0,875,3,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_xj1ghwa5eee2dl,2026-01-01 17:13:37,617.39,6.427119326379204,0.35354379856724827,17,3,0,0,2969,1,1,0,488,7,5,1,0,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_35w8x9i1vsyuww,2026-01-01 17:15:04,2477.47,7.815396713292155,0.5625231312766648,17,3,0,0,2419,0,1,0,609,15,0,0,1,upi,edtech,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_hyjgv01e54vyox,2026-01-01 17:16:55,258.0,5.556828061699537,0.5569948186528497,17,3,0,0,2181,0,1,0,2017,5,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_qyrbsjado5d3it,2026-01-01 17:24:03,10159.17,9.226230453275955,0.6801860219726068,17,3,0,0,3089,0,1,0,407,14,2,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_p4nb0ami5uiqap,2026-01-01 17:24:15,3063.24,8.02755485677465,0.6955254177253127,17,3,0,0,2842,0,1,0,128,15,0,0,1,upi,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_lxu06cf8blelbu,2026-01-01 17:26:51,263.0,5.575949103146316,0.5036673880153973,17,3,0,0,3202,0,1,0,56,0,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_lwy47nnrsytqce,2026-01-01 17:28:42,221.0,5.402677381872279,0.4994688905462517,17,3,0,0,3414,0,1,0,108,14,0,0,1,wallet,subscription,personal,1.0,1.0,1.0,0.6026560497395763,1,1,0,0.01,0
pay_noxpdt95r6ud2g,2026-01-01 17:30:09,5303.3,8.576273091352153,0.578294308217901,17,3,0,0,5803,0,1,0,210,7,7,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_8zpd941vv2lto3,2026-01-01 17:38:51,221.0,5.402677381872279,0.4994688905462517,17,3,0,0,2822,0,1,0,1253,14,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_22gmn9inj6s0kg,2026-01-01 17:57:03,253.0,5.537334267018537,0.5576003350009917,17,3,0,0,2416,0,1,0,522,3,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_s2025goqm0kiox,2026-01-01 17:58:33,1154.78,7.052530719702122,0.5306210597901004,17,3,0,0,2296,0,1,0,529,15,7,1,0,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_sj05z7ezh2jfmh,2026-01-01 18:02:18,4441.3,8.398927539319272,2.0407760030878377,18,3,0,0,2329,0,1,0,6,15,7,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_lbu56spg7mgntl,2026-01-01 18:05:04,370.0,5.916202062607435,0.4587554089742477,18,3,0,0,4233,0,1,0,84,5,2,1,0,card,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_8w2qw3khaymgu5,2026-01-01 18:06:56,775.13,6.654320031925539,0.4852326221955128,18,3,0,0,1322,0,1,0,429,21,3,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_a5wte8qkp2hvu5,2026-01-01 18:19:59,1604.1,7.380941338919172,0.7370834635249139,18,3,0,0,2691,0,1,0,1392,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_xgipqe0fqot63d,2026-01-01 18:21:32,2200.32,7.696812459418375,1.713111180317658,18,3,0,0,3630,0,1,0,664,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_k2ucau169wn3e6,2026-01-01 18:28:06,920.0,6.825460036255307,1.1406891250170483,18,3,0,1,2606,0,1,0,61,5,2,1,1,upi,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_ek4p3cd80474d7,2026-01-01 18:28:12,2723.95,7.910205358305153,1.705197065304487,18,3,0,0,2286,0,1,0,100,21,3,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_lub99tq9eiphuq,2026-01-01 18:29:16,455.68,6.123982926808126,0.5132109471787364,18,3,0,0,846,0,1,0,79,30,5,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_lh3a9cwt3w208n,2026-01-01 18:29:57,580.0,6.364750756851911,0.7191301005542261,18,3,0,0,2543,0,1,0,239,5,2,1,1,upi,ticketing,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_lrj03ktnn55jhn,2026-01-01 18:30:58,30651.0,10.330453192090294,1.9580886867051712,18,3,0,0,5438,0,1,0,1123,7,2,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_bvjhuh5l9xgls3,2026-01-01 18:31:43,108.0,4.6913478822291435,0.25022589838048237,18,3,0,0,2146,0,1,0,632,3,0,0,1,card,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_rd7eew9eji9m88,2026-01-01 18:34:03,1617.56,7.389292144041546,0.7432683294429024,18,3,0,0,5524,0,1,0,20,15,7,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_fuw2gevtcu49pr,2026-01-01 18:50:53,2483.45,7.817806586066273,1.5546436798878203,18,3,0,0,2555,0,1,0,119,21,3,1,0,card,d2c,disposable,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_tclb1erw4ta8td,2026-01-01 18:55:23,590.63,6.382881439490087,0.3382198832954435,18,3,0,0,1502,0,1,0,526,7,5,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_z3ka66rzxahdz6,2026-01-01 18:58:02,2858.26,7.958318129075862,1.3042244266588792,18,3,0,0,6373,0,1,0,26,14,5,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_o5lknfzuk3plc3,2026-01-01 19:04:11,816.99,6.706850111589147,0.3754066572316062,19,3,0,0,1702,0,1,0,211,15,7,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_swp7c8ucf8sk5f,2026-01-01 19:10:21,1277.85,7.153716515576792,0.5871716874666861,19,3,0,0,2086,0,1,0,1448,15,7,1,1,wallet,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_smethepewbinu6,2026-01-01 19:19:00,1144.45,7.043552851879357,0.8910386172531921,19,3,0,0,2843,0,1,0,216,15,7,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_kuejc6u5ene35u,2026-01-01 19:20:12,575.0,6.3561076606958915,1.241364421416235,19,3,0,0,1257,0,1,0,204,5,0,0,1,upi,subscription,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_lmkrp0y06uvq6u,2026-01-01 19:20:31,670.0,6.508769136971682,0.7196872046059981,19,3,0,0,3615,0,1,0,68,1,2,1,1,card,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_imb7dm2kie9koa,2026-01-01 19:27:48,16946.14,9.737854367008403,1.5074062081921948,19,3,0,0,5206,0,1,0,59,2,5,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_yumfj0jmndofnc,2026-01-01 19:28:46,1442.6,7.274895272768633,0.6628742625029866,19,3,0,0,1743,0,1,0,43,15,7,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_t4ius4h9yvn9qu,2026-01-01 19:34:12,1149.99,7.048377720586834,0.7198955829326923,19,3,0,0,1995,0,1,0,1567,21,3,1,0,upi,d2c,disposable,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_m9qnhjjv2lfxcs,2026-01-01 19:36:12,66.0,4.204692619390966,0.25397314041636204,19,3,0,1,3314,0,1,0,448,2,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_yg5as6ibn9emvs,2026-01-01 19:38:43,83.0,4.430816798843313,0.23429119855473382,19,3,0,0,1961,0,1,0,711,3,0,0,1,wallet,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_06j2gfev396v2a,2026-01-01 19:41:39,1111.5,7.014365014040395,0.9192103805026505,19,3,0,1,4002,1,1,0,712,21,5,1,1,card,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_8wk3q4gx5o002o,2026-01-01 19:42:01,1592.77,7.3738575578476055,0.4350618133744148,19,3,0,0,4567,0,1,0,31,7,0,0,1,card,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_hj2r0slo6drdey,2026-01-01 19:43:10,1030.0,6.93828448401696,0.8073998589009955,19,3,0,0,4246,0,1,0,22,1,1,1,1,upi,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_92kjjz0twhgv8a,2026-01-01 19:44:02,232.0,5.4510384535657,0.5898355070805685,19,3,0,0,2378,0,1,0,866,5,0,0,1,card,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_p9u3t34gysokw6,2026-01-01 19:46:06,1275.83,7.152135722660113,1.0551112728355345,19,3,0,0,1117,0,1,0,213,21,5,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_qrxw3rx4nrehf9,2026-01-01 19:47:15,6189.5,8.730771137860746,0.5505732116933763,19,3,0,2,14804,0,1,0,219,2,5,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_jxil0hpt79wyng,2026-01-01 19:49:07,262.0,5.572154032177765,0.5585877537097049,19,3,0,0,1805,0,1,0,259,14,0,0,1,upi,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_13fza9w701ff0g,2026-01-01 19:51:47,550.44,6.312533038577397,0.619934677328528,19,3,0,2,2052,0,1,0,123,30,5,1,1,card,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_l1qz1yazertwlr,2026-01-01 19:52:50,160.0,5.081404364984463,0.20482097366770358,19,3,0,0,1978,0,1,0,38,5,1,1,1,upi,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_juzyd0f9ox80uj,2026-01-01 19:57:58,232.0,5.4510384535657,0.5898355070805685,19,3,0,0,699,0,1,0,125,5,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_v1eg0pnh0xriuh,2026-01-01 19:58:59,603.0,6.403574197934815,1.1465404141235527,19,3,0,1,3007,0,1,0,140,3,0,0,1,upi,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_einnczrtla0vuq,2026-01-01 20:00:49,230.0,5.442417710521793,0.29607507434058933,20,3,0,0,1412,0,1,0,183,5,3,1,0,upi,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_7jry30q1q8x8gh,2026-01-01 20:03:41,18809.98,9.842196020884758,1.2593829485661028,20,3,0,0,4635,0,1,0,209,14,2,1,0,emi,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_pu5626nnsabbnx,2026-01-01 20:06:51,456.48,6.125733167913016,0.3775089109238416,20,3,0,0,6614,0,1,0,718,21,5,1,1,card,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_wi2mfxrv6g17on,2026-01-01 20:07:20,263.0,5.575949103146316,0.5036673880153973,20,3,0,0,1647,0,1,0,29,0,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_jvudn9x0mnnjef,2026-01-01 20:07:44,387.0,5.961005339623274,0.983906643276638,20,3,0,0,1912,0,1,0,115,5,0,0,0,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_8c05nliqfw2wpy,2026-01-01 20:08:49,499.01,6.214628098222194,0.5620114877801554,20,3,0,1,2439,0,1,0,21,30,5,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_hdr9qk533jqch7,2026-01-01 20:09:34,13046.65,9.476363319906744,1.3828807343339269,20,3,0,1,4707,0,1,0,881,2,7,1,0,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_1j7atat1xgkebc,2026-01-01 20:09:42,225.0,5.420534999272286,0.5723152057791118,20,3,0,0,3664,0,1,0,58,5,2,1,1,card,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_erynoh8l55vhly,2026-01-01 20:11:01,9613.55,9.171032855055563,0.6990823659962753,20,3,0,0,2446,0,1,0,130,3,1,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_0qosu60ppmj1fz,2026-01-01 20:11:44,862.12,6.760553731243085,0.9709651987836468,20,3,0,0,1623,0,1,0,102,30,5,1,0,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_qpkga43anp86hc,2026-01-01 20:13:46,340.0,5.831882477283517,0.3652144023373722,20,3,0,0,4980,1,1,0,1074,1,2,1,1,card,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_lpk533dy6vgxt2,2026-01-01 20:16:42,603.0,6.403574197934815,1.1465404141235527,20,3,0,1,3931,0,1,0,173,3,0,0,1,netbanking,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_rcdgbd9nrtsfxu,2026-01-01 20:16:55,1700.61,7.439330140690574,1.3240501401432574,20,3,0,0,2094,0,1,0,212,15,7,1,0,upi,d2c,disposable,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_7sag4d4jxf13kn,2026-01-01 20:17:15,3546.72,8.174060422615192,0.764941476386741,20,3,0,0,1377,0,1,0,2131,30,0,0,1,upi,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_fwz3gh4vtq013j,2026-01-01 20:22:19,862.89,6.761445445884021,0.5401705228365384,20,3,0,0,4109,0,1,0,138,21,3,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_h3wztg77w6j0s0,2026-01-01 20:22:32,1148.6,7.047169334764815,0.94989207651403,20,3,0,0,3259,0,1,0,39,21,5,1,1,wallet,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_ikhd2i4eqgd2hk,2026-01-01 20:23:06,108.0,4.6913478822291435,0.25022589838048237,20,3,0,0,1380,0,1,0,186,3,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_1i14kbgps05zuo,2026-01-01 20:23:51,925.99,6.831942778021154,1.0428989751098097,20,3,0,2,2917,0,1,0,1439,30,5,1,0,card,d2c,disposable,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_z6wwr5yt8u4751,2026-01-01 20:27:40,434.0,6.075346031088684,1.0055374064549014,20,3,0,0,1537,0,1,0,564,3,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_pcy4fhcmw5g83f,2026-01-01 20:28:27,1017.37,6.925958588836011,0.792097477421364,20,3,0,1,6043,0,1,0,126,15,7,1,1,card,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_4kn1qm4gsfm4ny,2026-01-01 20:33:09,1847.04,7.521880896989025,0.8487143198485488,20,3,0,2,13831,0,1,0,1942,15,7,1,1,netbanking,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_00bsy2h979h6om,2026-01-01 20:34:14,2250.0,7.719129840906732,1.7637375558516892,20,3,0,1,5426,0,1,0,1095,1,1,1,1,card,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_n2dllldc61jfd2,2026-01-01 20:34:25,2585.13,7.857917828756596,0.7061228837864858,20,3,0,0,17112,0,1,0,283,7,0,0,1,netbanking,edtech,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_0zavkxbhzuam7h,2026-01-01 20:37:38,116.0,4.762173934797756,0.23655606990639721,20,3,0,0,2857,0,1,0,348,3,0,0,1,card,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_y24a1uf75cy88w,2026-01-01 20:41:41,116.0,4.762173934797756,0.23655606990639721,20,3,0,0,1943,0,1,0,69,3,0,0,0,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_skkw9y133suuq8,2026-01-01 20:47:09,2140.0,7.669028288589683,2.2987024147116952,20,3,0,0,1015,0,1,0,413,1,2,1,1,wallet,ticketing,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_zbu08xnpein4ui,2026-01-01 20:50:09,8345.06,9.029544850198267,0.8166403588690223,20,3,0,1,3470,0,1,0,35,30,2,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_fu8qjgwae5pol8,2026-01-01 20:50:49,1219.53,7.107040469621056,0.556471704828568,20,3,0,0,1429,0,1,0,176,14,5,1,1,wallet,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_m3d5lrzgl8f3mw,2026-01-01 20:51:36,93.0,4.543294782270004,0.23655695172203287,20,3,0,0,5354,0,1,0,2104,5,2,1,1,card,gaming,corporate,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_06332o50nfh24r,2026-01-01 20:53:47,116.0,4.762173934797756,0.23655606990639721,20,3,0,0,1604,0,1,0,298,3,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
pay_ge73sl977heuej,2026-01-01 20:55:24,1069.6,6.975974517959281,0.48805862544147033,20,3,0,0,2363,0,1,0,829,14,5,1,0,wallet,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.01,0
