customer_id,account_age_days,lifetime_orders,prior_disputes,avg_order_value,email_domain_type,phone_verified
cust_000626,381,10,0,1734.14,corporate,True
cust_000627,1682,5,0,2636.94,corporate,True
cust_000628,444,3,1,701.35,disposable,False
cust_000629,571,12,0,972.31,personal,True
cust_000630,1160,6,2,502.27,disposable,False
cust_000631,2081,43,0,607.11,personal,True
cust_000632,1325,25,0,495.76,personal,True
cust_000633,558,1,0,1454.4,corporate,False
cust_000634,478,16,0,1436.85,corporate,True
cust_000635,400,5,0,15571.95,corporate,True
cust_000636,307,6,0,814.84,disposable,True
cust_000637,345,5,0,14945.96,personal,True
cust_000638,167,1,0,4235.51,corporate,True
cust_000639,1360,6,1,403.02,personal,False
cust_000640,781,12,0,894.58,personal,False
cust_000641,1128,1,0,2164.3,disposable,False
cust_000642,1915,83,1,2389.84,disposable,True
cust_000643,826,6,0,502.46,personal,True
cust_000644,463,14,0,4571.35,corporate,True
cust_000645,338,6,0,9818.52,personal,True
cust_000646,1577,41,0,2389.7,personal,True
cust_000647,644,1,0,2563.09,personal,True
cust_000648,312,2,0,5474.28,personal,True
cust_000649,176,1,0,111.14,corporate,True
cust_000650,189,2,0,1353.27,personal,True
cust_000651,346,2,0,2424.21,personal,True
cust_000652,1830,47,0,7447.79,personal,True
cust_000653,180,1,0,1895.21,personal,True
cust_000654,676,11,0,3145.6,personal,True
cust_000655,1967,49,1,652.08,disposable,False
cust_000656,389,4,0,2086.29,personal,True
cust_000657,1554,42,1,1019.47,personal,False
cust_000658,670,19,0,3070.72,personal,True
cust_000659,684,4,0,1026.29,personal,True
cust_000660,456,1,0,731.86,personal,False
cust_000661,247,1,0,1337.03,corporate,True
cust_000662,1832,11,0,3417.97,personal,True
cust_000663,1220,11,0,16290.8,personal,True
cust_000664,916,11,0,1458.37,personal,True
cust_000665,325,1,0,231.01,personal,True
cust_000666,270,2,0,771.29,corporate,True
cust_000667,2116,63,0,148.7,personal,True
cust_000668,1342,9,0,6354.52,personal,True
cust_000669,800,4,0,1285.55,corporate,True
cust_000670,333,5,1,349.85,personal,False
cust_000671,337,5,0,2267.82,personal,True
cust_000672,104,1,0,552.62,personal,True
cust_000673,1877,51,0,1863.17,corporate,True
cust_000674,250,4,0,1768.35,personal,True
cust_000675,562,4,0,4036.68,disposable,False
cust_000676,271,3,0,2707.98,personal,True
cust_000677,1072,2,0,360.33,personal,True
cust_000678,207,1,0,2210.24,personal,True
cust_000679,788,18,0,1791.26,corporate,True
cust_000680,1685,9,0,356.53,personal,True
cust_000681,730,10,0,838.03,personal,True
cust_000682,180,1,0,1025.51,personal,True
cust_000683,564,8,0,930.85,personal,True
cust_000684,273,2,0,1574.74,personal,False
cust_000685,286,6,0,597.44,personal,True
cust_000686,366,4,0,2014.51,personal,True
cust_000687,315,1,0,2852.76,disposable,False
cust_000688,2432,51,1,2707.94,personal,False
cust_000689,1691,9,0,129.14,personal,True
cust_000690,606,6,0,3151.61,personal,False
cust_000691,333,11,0,2256.06,corporate,True
cust_000692,1344,13,0,4827.24,corporate,True
cust_000693,311,1,0,5472.97,personal,False
cust_000694,563,2,0,479.05,corporate,True
cust_000695,1646,26,0,315.48,personal,True
cust_000696,458,6,0,820.42,disposable,False
cust_000697,1525,10,0,1060.76,corporate,True
cust_000698,797,21,0,1263.21,personal,True
cust_000699,489,7,1,4789.7,personal,False
cust_000700,614,15,0,1715.66,disposable,True
cust_000701,401,8,0,382.2,disposable,False
cust_000702,756,12,0,337.92,personal,True
cust_000703,338,1,0,670.85,personal,True
cust_000704,1072,6,1,1082.75,personal,True
cust_000705,221,1,0,6723.82,disposable,False
cust_000706,373,7,0,820.13,corporate,True
cust_000707,2154,52,0,389.35,personal,True
cust_000708,1858,28,0,8261.92,personal,True
cust_000709,379,3,1,337.9,personal,True
cust_000710,20,1,0,5130.19,personal,True
cust_000711,1048,6,0,1518.85,personal,False
cust_000712,325,1,0,1766.66,personal,True
cust_000713,2479,31,0,305.93,personal,True
cust_000714,1624,29,1,2568.28,personal,True
cust_000715,763,2,0,9628.84,disposable,False
cust_000716,303,4,0,1941.03,personal,True
cust_000717,260,3,0,848.85,corporate,True
cust_000718,386,28,0,1807.81,personal,True
cust_000719,393,6,0,3596.96,corporate,True
cust_000720,1145,6,0,1650.04,corporate,True
cust_000721,774,17,0,2356.62,personal,True
cust_000722,91,1,0,1083.62,corporate,True
cust_000723,249,1,0,929.4,corporate,True
cust_000724,850,13,0,556.99,personal,True
cust_000725,424,5,0,205.39,personal,True
cust_000726,220,1,0,1031.02,personal,True
cust_000727,610,9,0,1301.98,personal,False
cust_000728,122,1,0,1084.02,personal,False
cust_000729,510,12,0,3480.24,corporate,True
cust_000730,415,1,0,570.42,corporate,True
cust_000731,145,1,0,1837.17,personal,False
cust_000732,240,1,0,282.08,corporate,True
cust_000733,114,1,0,595.36,corporate,True
cust_000734,1075,3,0,347.64,personal,True
cust_000735,278,9,0,1305.76,corporate,True
cust_000736,380,7,0,8491.45,personal,True
cust_000737,57,1,0,998.77,disposable,False
cust_000738,398,15,1,2465.76,personal,False
cust_000739,366,7,1,997.98,disposable,False
cust_000740,506,2,0,178.04,personal,True
cust_000741,865,17,0,778.89,corporate,True
cust_000742,556,9,0,251.24,personal,True
cust_000743,1409,5,0,1187.02,personal,True
cust_000744,341,2,0,1415.31,personal,True
cust_000745,349,12,0,2894.21,personal,False
cust_000746,285,4,0,2654.75,personal,False
cust_000747,633,6,0,832.39,personal,True
cust_000748,393,2,1,930.8,disposable,False
cust_000749,2166,8,0,1359.98,personal,False
cust_000750,1133,5,0,176.35,corporate,True
cust_000751,549,7,0,413.19,personal,True
cust_000752,129,1,0,1237.93,personal,True
cust_000753,333,9,0,3791.13,personal,True
cust_000754,1068,2,0,2242.32,personal,True
cust_000755,227,1,0,2113.62,personal,True
cust_000756,644,11,0,1356.54,personal,True
cust_000757,451,7,0,2646.31,personal,True
cust_000758,2160,34,0,775.73,personal,True
cust_000759,487,3,0,585.27,personal,True
cust_000760,247,20,0,2096.79,personal,True
cust_000761,654,4,0,348.72,personal,True
cust_000762,213,2,0,581.13,personal,True
cust_000763,507,4,0,712.06,personal,True
cust_000764,412,18,0,981.03,corporate,True
cust_000765,1834,11,0,2928.93,personal,True
cust_000766,1093,25,0,891.22,personal,True
cust_000767,478,9,0,1150.05,personal,True
cust_000768,417,4,0,1113.2,personal,True
cust_000769,58,1,0,4636.37,disposable,False
cust_000770,773,22,0,1384.04,personal,True
cust_000771,558,22,0,374.86,disposable,True
cust_000772,405,2,0,85.75,personal,False
cust_000773,314,7,0,2320.82,corporate,True
cust_000774,2005,45,0,864.2,personal,True
cust_000775,470,2,0,6277.0,personal,True
cust_000776,1159,9,0,499.85,corporate,True
cust_000777,1038,8,0,2237.33,disposable,False
cust_000778,509,2,0,4338.66,personal,False
cust_000779,1269,19,0,3870.89,personal,True
cust_000780,1645,13,0,7166.58,personal,True
cust_000781,319,1,0,546.59,corporate,True
cust_000782,926,17,0,346.72,corporate,True
cust_000783,136,3,0,175.45,disposable,True
cust_000784,1422,37,0,331.19,personal,True
cust_000785,1576,9,1,987.58,personal,False
cust_000786,468,7,0,790.51,personal,False
cust_000787,798,17,0,2263.53,corporate,True
cust_000788,231,3,0,7124.13,personal,False
cust_000789,1844,7,0,256.1,personal,True
cust_000790,459,7,0,1550.19,disposable,False
cust_000791,776,9,0,3263.84,personal,True
cust_000792,409,7,1,3862.42,disposable,False
cust_000793,66,1,0,462.93,personal,True
cust_000794,168,1,0,225.37,personal,True
cust_000795,210,4,0,1126.28,personal,True
cust_000796,444,6,1,2071.17,personal,True
cust_000797,292,1,0,38767.02,corporate,True
cust_000798,734,14,0,4356.78,personal,False
cust_000799,948,17,0,353.72,personal,True
cust_000800,512,1,0,452.58,personal,True
cust_000801,1711,33,0,482.91,personal,True
cust_000802,875,5,0,275.93,corporate,False
cust_000803,1394,53,0,1420.76,personal,True
cust_000804,292,7,0,2126.31,personal,True
cust_000805,431,10,0,1090.1,personal,True
cust_000806,429,4,0,721.12,personal,False
cust_000807,718,2,0,813.98,personal,True
cust_000808,413,5,0,725.2,personal,False
cust_000809,476,10,0,3182.35,personal,True
cust_000810,1784,18,0,5760.41,personal,True
cust_000811,454,19,0,5244.84,personal,True
cust_000812,722,5,0,613.42,personal,True
cust_000813,2006,22,0,460.22,personal,True
cust_000814,791,6,0,2824.16,personal,False
cust_000815,294,13,0,2988.46,personal,True
cust_000816,1598,21,0,836.63,personal,True
cust_000817,2090,73,1,3705.88,personal,True
cust_000818,335,3,0,515.0,personal,True
cust_000819,790,3,0,10983.3,personal,False
cust_000820,550,13,0,2527.85,personal,True
cust_000821,404,3,0,11245.86,personal,False
cust_000822,367,17,1,1296.73,personal,True
cust_000823,321,3,0,296.03,personal,True
cust_000824,280,1,0,3464.12,personal,True
cust_000825,2008,15,0,831.25,personal,True
cust_000826,960,28,0,1008.81,personal,True
cust_000827,135,1,0,2330.33,personal,True
cust_000828,246,4,0,924.25,personal,True
cust_000829,1747,62,0,1647.34,personal,True
cust_000830,824,15,0,162.69,corporate,True
cust_000831,348,3,0,192.82,personal,True
cust_000832,513,14,0,3739.82,personal,True
cust_000833,870,5,0,4738.95,personal,True
cust_000834,403,1,0,2435.59,corporate,True
cust_000835,2321,73,0,2717.21,personal,True
cust_000836,753,7,0,675.71,corporate,True
cust_000837,976,6,1,1669.04,personal,False
cust_000838,1502,2,0,1298.61,corporate,True
cust_000839,422,3,0,602.37,disposable,False
cust_000840,369,16,0,3082.11,personal,True
cust_000841,930,2,0,1291.22,personal,True
cust_000842,2415,18,0,966.96,personal,True
cust_000843,489,16,0,1574.97,personal,False
cust_000844,232,3,0,6143.76,personal,True
cust_000845,558,4,0,2872.84,corporate,True
cust_000846,1370,16,0,1777.89,disposable,True
cust_000847,550,13,0,3318.46,personal,True
cust_000848,359,11,0,1127.39,personal,False
cust_000849,249,1,0,3558.9,personal,True
cust_000850,1237,8,0,1764.47,corporate,True
cust_000851,122,1,0,415.22,personal,True
cust_000852,247,8,0,3204.34,personal,False
cust_000853,2019,39,0,1756.93,personal,False
cust_000854,1318,12,0,1618.36,personal,True
cust_000855,616,2,0,417.35,personal,True
cust_000856,287,7,0,791.03,personal,False
cust_000857,2493,43,0,3465.89,personal,True
cust_000858,1896,6,0,1352.46,personal,True
cust_000859,198,1,0,476.45,corporate,True
cust_000860,278,1,0,164.81,personal,True
cust_000861,2022,17,0,525.36,disposable,False
cust_000862,843,5,0,249.45,personal,True
cust_000863,2230,8,0,1017.48,personal,False
cust_000864,233,5,0,1500.7,personal,True
cust_000865,440,5,0,1601.85,personal,True
cust_000866,1885,11,0,100.85,personal,True
cust_000867,708,7,0,2772.19,personal,True
cust_000868,1663,6,0,347.15,personal,False
cust_000869,313,2,0,221.55,personal,True
cust_000870,704,19,0,1783.01,personal,False
cust_000871,1727,4,0,704.5,personal,True
cust_000872,422,11,0,1788.1,personal,True
cust_000873,1308,13,1,290.67,personal,True
cust_000874,689,5,0,561.25,personal,True
cust_000875,265,5,0,218.67,personal,True
cust_000876,2414,7,0,4845.68,personal,True
cust_000877,189,1,0,1365.71,personal,True
cust_000878,521,17,0,4736.87,corporate,True
cust_000879,632,2,0,2324.25,personal,True
cust_000880,394,5,0,1141.01,disposable,True
cust_000881,378,10,0,1073.28,corporate,True
cust_000882,608,3,0,1455.59,corporate,True
cust_000883,1391,16,0,2773.78,corporate,True
cust_000884,401,4,0,1845.12,personal,True
cust_000885,336,5,0,815.51,personal,True
cust_000886,484,2,0,630.55,corporate,True
cust_000887,532,21,0,2843.96,personal,True
cust_000888,251,1,0,1987.48,personal,True
cust_000889,388,6,0,1862.88,personal,True
cust_000890,492,5,2,4739.14,personal,True
cust_000891,195,2,0,1833.87,personal,False
cust_000892,2295,114,0,782.5,disposable,True
cust_000893,57,1,0,2357.39,disposable,False
cust_000894,66,1,0,3267.58,personal,True
cust_000895,1978,26,0,76.64,personal,True
cust_000896,1113,54,0,1374.29,personal,True
cust_000897,371,2,0,1246.36,personal,True
cust_000898,1032,1,0,11837.01,disposable,False
cust_000899,381,1,0,958.88,personal,True
cust_000900,420,2,0,521.75,personal,True
cust_000901,691,4,0,2030.13,corporate,True
cust_000902,295,6,0,1905.94,personal,True
cust_000903,431,6,0,2175.22,corporate,True
cust_000904,516,3,1,3546.39,disposable,False
cust_000905,1944,52,0,2513.52,corporate,True
cust_000906,372,1,0,602.31,personal,True
cust_000907,352,5,0,951.53,corporate,False
cust_000908,454,8,0,777.38,personal,True
cust_000909,235,1,0,3436.75,personal,True
cust_000910,870,5,0,782.59,corporate,True
cust_000911,988,25,0,2450.31,disposable,True
cust_000912,1396,24,0,12288.04,personal,True
cust_000913,1656,7,0,1824.16,personal,False
cust_000914,1327,5,0,2656.96,personal,True
cust_000915,1206,16,0,1233.99,personal,True
cust_000916,1177,10,0,1275.61,personal,True
cust_000917,595,8,0,4526.0,personal,False
cust_000918,381,5,0,176.59,disposable,False
cust_000919,352,6,0,5652.87,disposable,True
cust_000920,320,18,0,2438.77,personal,True
cust_000921,240,3,0,5819.71,personal,False
cust_000922,889,34,0,1829.31,personal,True
cust_000923,636,13,0,480.03,personal,False
cust_000924,788,24,0,1832.72,personal,True
cust_000925,417,1,0,2732.62,personal,True
cust_000926,1158,7,0,270.55,personal,True
cust_000927,455,6,0,198.0,personal,True
cust_000928,1819,18,0,3325.42,personal,True
cust_000929,724,7,0,195.07,personal,True
cust_000930,702,3,0,2173.29,disposable,True
cust_000931,208,1,0,1381.33,personal,True
cust_000932,319,10,0,1836.13,personal,True
cust_000933,384,6,0,1183.61,personal,True
cust_000934,2303,7,0,2797.38,personal,True
cust_000935,1098,7,0,1547.28,personal,True
cust_000936,135,1,0,3879.88,personal,True
cust_000937,1724,17,0,2277.95,corporate,True
cust_000938,339,6,0,694.67,disposable,False
cust_000939,989,15,0,3712.19,personal,True
cust_000940,524,13,0,2131.12,personal,False
cust_000941,232,1,0,270.03,personal,True
cust_000942,1834,7,0,3534.83,personal,True
cust_000943,226,2,0,1526.1,personal,True
cust_000944,849,2,0,722.34,personal,True
cust_000945,189,1,0,552.89,personal,True
cust_000946,299,2,0,6178.81,disposable,True
cust_000947,129,2,1,537.35,personal,True
cust_000948,1667,1,0,2564.23,personal,True
cust_000949,2065,35,0,771.48,personal,True
cust_000950,372,3,0,1254.71,corporate,True
cust_000951,720,7,0,923.28,personal,True
cust_000952,873,11,0,3086.78,personal,True
cust_000953,345,6,0,786.38,personal,True
cust_000954,267,14,0,2644.47,personal,False
cust_000955,1737,14,0,981.1,personal,True
cust_000956,2389,11,0,1425.94,personal,True
cust_000957,2058,20,0,1089.23,personal,True
cust_000958,376,1,0,17359.72,personal,False
cust_000959,690,10,0,1377.72,personal,True
cust_000960,326,2,0,477.14,personal,False
cust_000961,287,8,0,2282.04,corporate,True
cust_000962,265,3,0,655.63,personal,True
cust_000963,158,1,0,1076.94,personal,False
cust_000964,168,1,0,3843.23,personal,True
cust_000965,2426,48,0,92.56,personal,True
cust_000966,281,5,0,3341.84,personal,True
cust_000967,940,27,0,616.67,personal,True
cust_000968,641,2,0,1831.98,disposable,False
cust_000969,920,7,0,606.02,disposable,True
cust_000970,1217,40,1,1388.56,personal,True
cust_000971,366,4,0,204.0,corporate,True
cust_000972,206,2,0,6751.25,personal,True
cust_000973,446,3,0,50667.76,personal,True
cust_000974,1907,24,0,1314.05,personal,True
cust_000975,343,12,0,4209.39,corporate,True
cust_000976,200,1,0,1303.99,corporate,True
cust_000977,297,5,0,5810.24,personal,True
cust_000978,516,11,0,3335.7,personal,True
cust_000979,464,6,0,1505.91,personal,False
cust_000980,359,7,0,504.43,personal,True
cust_000981,2178,31,0,606.09,disposable,True
cust_000982,1671,20,0,2185.25,disposable,True
cust_000983,1547,22,1,4463.34,personal,True
cust_000984,1342,16,0,1025.78,personal,True
cust_000985,469,6,0,1536.47,personal,True
cust_000986,801,18,0,882.45,personal,True
cust_000987,346,1,0,7333.53,personal,True
cust_000988,1151,34,0,5453.78,personal,True
cust_000989,865,15,0,3487.5,personal,True
cust_000990,1072,13,0,676.02,personal,False
cust_000991,193,2,0,636.45,personal,True
cust_000992,933,2,0,6291.91,personal,True
cust_000993,1992,10,0,998.64,personal,True
cust_000994,442,4,0,5406.03,personal,True
cust_000995,1790,63,0,900.72,personal,True
cust_000996,836,16,0,4763.95,corporate,True
cust_000997,48,1,0,3877.92,corporate,True
cust_000998,618,5,0,3839.51,personal,True
cust_000999,1833,27,0,410.88,personal,True
cust_001000,988,13,0,1552.53,personal,False
cust_001001,589,2,1,240.26,disposable,False
cust_001002,368,6,0,4391.11,personal,False
cust_001003,332,9,0,549.47,personal,False
cust_001004,323,1,0,723.16,personal,False
cust_001005,725,3,0,782.66,personal,True
cust_001006,325,1,0,347.19,personal,True
cust_001007,1864,5,0,2889.75,disposable,True
cust_001008,330,1,0,562.41,personal,True
cust_001009,2400,51,0,855.08,corporate,True
cust_001010,401,8,0,2407.36,personal,True
cust_001011,159,1,0,2227.26,corporate,True
cust_001012,353,8,0,1619.66,personal,True
cust_001013,639,3,0,1083.44,personal,True
cust_001014,1281,10,0,3161.17,corporate,True
cust_001015,735,16,0,5880.59,personal,True
cust_001016,875,4,0,194.42,personal,True
cust_001017,1202,31,0,6292.48,personal,True
cust_001018,2351,33,0,8239.58,corporate,True
cust_001019,244,6,0,832.12,corporate,True
cust_001020,508,4,0,2252.76,personal,True
cust_001021,881,10,1,265.89,corporate,True
cust_001022,1165,19,0,1117.04,personal,True
cust_001023,1571,61,0,2810.79,personal,True
cust_001024,940,15,0,122.98,corporate,True
cust_001025,728,9,0,1520.62,disposable,False
cust_001026,356,21,0,4808.96,corporate,True
cust_001027,1001,14,0,1939.47,personal,True
cust_001028,459,7,0,1114.47,personal,False
cust_001029,1607,45,1,8055.45,personal,False
cust_001030,433,4,0,609.38,disposable,False
cust_001031,323,8,0,3103.22,personal,True
cust_001032,595,3,0,1916.31,disposable,True
cust_001033,1015,9,0,1455.68,personal,True
cust_001034,1266,13,0,64.0,personal,True
cust_001035,315,2,0,20032.55,personal,False
cust_001036,398,13,0,2284.04,personal,True
cust_001037,447,7,0,606.78,personal,True
cust_001038,50,1,0,1649.41,personal,False
cust_001039,1666,23,0,729.2,personal,True
cust_001040,505,6,0,1167.6,personal,True
cust_001041,831,8,0,1390.37,personal,True
cust_001042,696,7,0,1264.51,disposable,False
cust_001043,498,11,0,6364.19,personal,True
cust_001044,475,8,0,2381.99,personal,True
cust_001045,619,1,0,2075.65,personal,True
cust_001046,368,5,0,1906.22,personal,True
cust_001047,361,10,0,1981.03,personal,True
cust_001048,995,13,0,1151.98,personal,True
cust_001049,2145,12,0,2713.9,personal,False
